No;CollarID;UTC_Date;UTC_Time;LMT_Date;LMT_Time;Origin;SCTS_Date;SCTS_Time;ECEF_X [m];ECEF_Y [m];ECEF_Z [m];Latitude [°];Longitude [°];Height [m];DOP;FixType;3D_Error [m];Sats;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Mort. Status;Activity;Main [V];Beacon [V];Temp [°C];Y;X;AnimalID;GroupID
4128;46723;13.11.2021;00:00:54;13.11.2021;00:00:54;Terminal;22.11.2021;11:51:00;4316837;774855;4618151;46.6701094;10.1760008;2026.80;4.0;val. GPS-3D;;5;18;35;26;29;16;32;23;32;27;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.28;3.62;9;2809432.289;1172418.256;N/A;N/A
4129;46723;13.11.2021;04:00:37;13.11.2021;04:00:37;Collar;27.04.2022;17:11:16;4316904;774907;4618070;46.6691180;10.1765148;2019.44;2.2;val. GPS-3D;;8;21;41;27;41;8;32;10;29;32;38;1;35;22;32;16;35;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;10;2809475.443;1172309.493;N/A;N/A
4130;46723;13.11.2021;04:00:37;13.11.2021;04:00:37;Terminal;22.11.2021;11:51:00;4316904;774907;4618070;46.6691180;10.1765148;2019.44;2.2;val. GPS-3D;;8;21;41;27;41;8;32;10;29;32;38;1;35;22;32;16;35;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;10;2809475.443;1172309.493;N/A;N/A
4131;46723;13.11.2021;08:00:37;13.11.2021;08:00:37;Terminal;22.11.2021;11:51:00;4316684;774572;4618345;46.6726186;10.1727148;2030.28;3.0;val. GPS-3D;;7;22;32;3;35;17;41;19;41;9;44;6;29;4;38;0;0;0;0;0;0;0;0;0;0;normal;79;3.28;3.62;10;2809171.268;1172688.265;N/A;N/A
4132;46723;13.11.2021;08:00:37;13.11.2021;08:00:37;Iridium;13.11.2021;08:01:09;4316684;774572;4618344;46.6726125;10.1727148;2029.56;3.0;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;10;2809171.291;1172687.579;N/A;N/A
4133;46723;13.11.2021;08:00:37;13.11.2021;08:00:37;Collar;27.04.2022;17:11:16;4316684;774572;4618345;46.6726186;10.1727148;2030.28;3.0;val. GPS-3D;;7;22;32;3;35;17;41;19;41;9;44;6;29;4;38;0;0;0;0;0;0;0;0;0;0;normal;79;3.28;3.62;10;2809171.268;1172688.265;N/A;N/A
4134;46723;13.11.2021;12:00:37;13.11.2021;12:00:37;Collar;27.04.2022;17:11:16;4317022;774673;4617848;46.6672587;10.1732337;1909.29;5.8;val. GPS-3D;;5;7;35;30;38;20;35;2;38;6;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;92;3.30;3.62;20;2809231.712;1172094.167;N/A;N/A
4135;46723;13.11.2021;12:00:37;13.11.2021;12:00:37;Terminal;22.11.2021;11:51:00;4317022;774673;4617848;46.6672587;10.1732337;1909.29;5.8;val. GPS-3D;;5;7;35;30;38;20;35;2;38;6;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;92;3.30;3.62;20;2809231.712;1172094.167;N/A;N/A
4136;46723;13.11.2021;16:00:37;13.11.2021;16:00:37;Iridium;14.11.2021;16:01:47;4317640;774642;4617032;46.6582795;10.1714094;1729.49;3.0;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;14;2809126.956;1171091.722;N/A;N/A
4137;46723;13.11.2021;16:00:37;13.11.2021;16:00:37;Collar;27.04.2022;17:11:16;4317641;774642;4617033;46.6582792;10.1714071;1730.90;3.0;val. GPS-3D;;6;13;38;14;32;24;38;17;35;23;29;15;35;0;0;0;0;0;0;0;0;0;0;0;0;normal;16;3.28;3.62;14;2809126.780;1171091.686;N/A;N/A
4138;46723;13.11.2021;16:00:37;13.11.2021;16:00:37;Terminal;22.11.2021;11:51:00;4317641;774642;4617033;46.6582792;10.1714071;1730.90;3.0;val. GPS-3D;;6;13;38;14;32;24;38;17;35;23;29;15;35;0;0;0;0;0;0;0;0;0;0;0;0;normal;16;3.28;3.62;14;2809126.780;1171091.686;N/A;N/A
4139;46723;13.11.2021;20:01:08;13.11.2021;20:01:08;Terminal;22.11.2021;11:51:00;4316897;774838;4618031;46.6690022;10.1756437;1977.97;5.0;val. GPS-3D;;5;25;29;12;38;29;38;32;32;24;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;84;3.26;3.60;12;2809409.274;1172294.296;N/A;N/A
4140;46723;13.11.2021;20:01:08;13.11.2021;20:01:08;Collar;27.04.2022;17:11:16;4316897;774838;4618031;46.6690022;10.1756437;1977.97;5.0;val. GPS-3D;;5;25;29;12;38;29;38;32;32;24;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;84;3.26;3.60;12;2809409.274;1172294.296;N/A;N/A
4141;46723;14.11.2021;00:01:39;14.11.2021;00:01:39;Terminal;22.11.2021;11:51:00;4316820;774857;4618109;46.6699573;10.1760657;1985.01;5.8;val. GPS-3D;;5;18;32;26;32;16;35;31;32;27;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.26;3.62;12;2809437.846;1172401.539;N/A;N/A
4142;46723;14.11.2021;00:01:39;14.11.2021;00:01:39;Iridium;14.11.2021;16:01:47;4316820;774856;4618108;46.6699523;10.1760529;1984.16;5.8;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.20;3.60;12;2809436.882;1172400.947;N/A;N/A
4143;46723;14.11.2021;00:01:39;14.11.2021;00:01:39;Collar;27.04.2022;17:11:16;4316820;774857;4618109;46.6699573;10.1760657;1985.01;5.8;val. GPS-3D;;5;18;32;26;32;16;35;31;32;27;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.26;3.62;12;2809437.846;1172401.539;N/A;N/A
4144;46723;14.11.2021;04:00:37;14.11.2021;04:00:37;Terminal;22.11.2021;11:51:00;4316872;774695;4618091;46.6696986;10.1738627;1987.40;2.0;val. GPS-3D;;7;8;38;27;32;21;38;10;32;1;32;22;35;14;29;0;0;0;0;0;0;0;0;0;0;normal;1;3.30;3.62;9;2809270.363;1172366.920;N/A;N/A
4145;46723;14.11.2021;04:00:37;14.11.2021;04:00:37;Collar;27.04.2022;17:11:16;4316872;774695;4618091;46.6696986;10.1738627;1987.40;2.0;val. GPS-3D;;7;8;38;27;32;21;38;10;32;1;32;22;35;14;29;0;0;0;0;0;0;0;0;0;0;normal;1;3.30;3.62;9;2809270.363;1172366.920;N/A;N/A
4146;46723;14.11.2021;08:00:36;14.11.2021;08:00:36;Iridium;14.11.2021;16:01:47;4316972;774806;4617936;46.6679700;10.1750592;1955.65;2.2;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;11;2809368.571;1172178.064;N/A;N/A
4147;46723;14.11.2021;08:00:36;14.11.2021;08:00:36;Collar;27.04.2022;17:11:16;4316972;774807;4617936;46.6679689;10.1750720;1955.77;2.2;val. GPS-3D;;8;3;44;22;35;17;38;9;35;21;32;6;29;4;35;19;35;0;0;0;0;0;0;0;0;normal;4;3.28;3.62;11;2809369.559;1172177.970;N/A;N/A
4148;46723;14.11.2021;08:00:36;14.11.2021;08:00:36;Terminal;22.11.2021;11:51:00;4316972;774807;4617936;46.6679689;10.1750720;1955.77;2.2;val. GPS-3D;;8;3;44;22;35;17;38;9;35;21;32;6;29;4;35;19;35;0;0;0;0;0;0;0;0;normal;4;3.28;3.62;11;2809369.559;1172177.970;N/A;N/A
4149;46723;14.11.2021;12:00:37;14.11.2021;12:00:37;Terminal;28.11.2021;14:49:32;4316978;774891;4617923;46.6677529;10.1761382;1960.55;3.2;val. GPS-3D;;7;7;41;30;41;2;35;6;32;13;38;20;35;5;38;0;0;0;0;0;0;0;0;0;0;normal;1;3.28;3.62;16;2809451.941;1172156.827;N/A;N/A
4150;46723;14.11.2021;12:00:37;14.11.2021;12:00:37;Collar;27.04.2022;17:11:16;4316978;774891;4617923;46.6677529;10.1761382;1960.55;3.2;val. GPS-3D;;7;7;41;30;41;2;35;6;32;13;38;20;35;5;38;0;0;0;0;0;0;0;0;0;0;normal;1;3.28;3.62;16;2809451.941;1172156.827;N/A;N/A
4151;46723;14.11.2021;16:01:08;14.11.2021;16:01:08;Terminal;28.11.2021;14:49:32;4316876;774874;4618125;46.6696759;10.1761551;2036.53;2.2;val. GPS-3D;;6;13;41;14;29;24;32;15;41;19;29;5;41;0;0;0;0;0;0;0;0;0;0;0;0;normal;67;3.26;3.62;12;2809445.770;1172370.506;N/A;N/A
4152;46723;14.11.2021;16:01:08;14.11.2021;16:01:08;Iridium;14.11.2021;16:01:47;4316876;774874;4618124;46.6696697;10.1761551;2035.80;2.2;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.20;3.60;12;2809445.794;1172369.820;N/A;N/A
4153;46723;14.11.2021;16:01:08;14.11.2021;16:01:08;Collar;27.04.2022;17:11:16;4316876;774874;4618125;46.6696759;10.1761551;2036.53;2.2;val. GPS-3D;;6;13;41;14;29;24;32;15;41;19;29;5;41;0;0;0;0;0;0;0;0;0;0;0;0;normal;67;3.26;3.62;12;2809445.770;1172370.506;N/A;N/A
4154;46723;14.11.2021;20:00:37;14.11.2021;20:00:37;Terminal;28.11.2021;14:49:32;4316872;774851;4618154;46.6699071;10.1758686;2052.14;3.6;val. GPS-3D;;6;25;32;12;29;29;38;2;38;32;38;24;32;0;0;0;0;0;0;0;0;0;0;0;0;normal;2;3.30;3.62;8;2809422.961;1172395.437;N/A;N/A
4155;46723;14.11.2021;20:00:37;14.11.2021;20:00:37;Collar;27.04.2022;17:11:16;4316872;774851;4618154;46.6699071;10.1758686;2052.14;3.6;val. GPS-3D;;6;25;32;12;29;29;38;2;38;32;38;24;32;0;0;0;0;0;0;0;0;0;0;0;0;normal;2;3.30;3.62;8;2809422.961;1172395.437;N/A;N/A
4156;46723;15.11.2021;00:00:37;15.11.2021;00:00:37;Iridium;21.11.2021;08:01:55;4316888;774974;4618096;46.6693041;10.1774132;2035.67;2.6;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;7;2809543.431;1172332.560;N/A;N/A
4157;46723;15.11.2021;00:00:37;15.11.2021;00:00:37;Collar;27.04.2022;17:11:16;4316889;774974;4618096;46.6692976;10.1774109;2036.34;2.6;val. GPS-3D;;6;26;38;16;44;23;29;31;35;27;38;18;29;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;7;2809543.280;1172331.838;N/A;N/A
4158;46723;15.11.2021;00:00:37;15.11.2021;00:00:37;Terminal;28.11.2021;14:49:32;4316889;774974;4618096;46.6692976;10.1774109;2036.34;2.6;val. GPS-3D;;6;26;38;16;44;23;29;31;35;27;38;18;29;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;7;2809543.280;1172331.838;N/A;N/A
4159;46723;15.11.2021;04:00:37;15.11.2021;04:00:37;Collar;27.04.2022;17:11:16;4316855;774847;4618147;46.6699780;10.1758564;2035.08;2.0;val. GPS-3D;;8;8;41;21;41;27;41;10;29;32;29;1;35;22;35;16;32;0;0;0;0;0;0;0;0;normal;0;3.28;3.62;10;2809421.754;1172403.279;N/A;N/A
4160;46723;15.11.2021;04:00:37;15.11.2021;04:00:37;Terminal;28.11.2021;14:49:32;4316855;774847;4618147;46.6699780;10.1758564;2035.08;2.0;val. GPS-3D;;8;8;41;21;41;27;41;10;29;32;29;1;35;22;35;16;32;0;0;0;0;0;0;0;0;normal;0;3.28;3.62;10;2809421.754;1172403.279;N/A;N/A
4161;46723;15.11.2021;08:01:39;15.11.2021;08:01:39;Iridium;21.11.2021;08:01:55;;;;;;;0.0;No Fix;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.20;3.60;12;1398213.841;-4616843.614;N/A;N/A
4162;46723;15.11.2021;08:01:39;15.11.2021;08:01:39;Terminal;28.11.2021;14:49:32;;;;;;;0.0;No Fix;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;126;3.24;3.62;12;1398213.841;-4616843.614;N/A;N/A
4163;46723;15.11.2021;08:01:39;15.11.2021;08:01:39;Collar;27.04.2022;17:11:16;;;;;;;0.0;No Fix;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;126;3.24;3.62;12;1398213.841;-4616843.614;N/A;N/A
4164;46723;15.11.2021;12:00:37;15.11.2021;12:00:37;Collar;27.04.2022;17:11:16;4317018;774684;4617854;46.6673088;10.1733843;1912.29;2.2;val. GPS-3D;;7;7;41;30;29;9;41;2;29;6;29;5;35;20;32;0;0;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;17;2809243.041;1172100.132;N/A;N/A
4165;46723;15.11.2021;12:00:37;15.11.2021;12:00:37;Terminal;28.11.2021;14:49:32;4317018;774684;4617854;46.6673088;10.1733843;1912.29;2.2;val. GPS-3D;;7;7;41;30;29;9;41;2;29;6;29;5;35;20;32;0;0;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;17;2809243.041;1172100.132;N/A;N/A
4166;46723;15.11.2021;16:01:07;15.11.2021;16:01:07;Terminal;28.11.2021;14:49:32;4317042;774214;4617792;46.6673145;10.1672856;1826.45;8.4;val. GPS-3D;;5;13;38;14;35;24;35;23;41;10;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;126;3.26;3.60;13;2808776.578;1172084.518;N/A;N/A
4167;46723;15.11.2021;16:01:07;15.11.2021;16:01:07;Iridium;21.11.2021;08:01:55;4317042;774214;4617792;46.6673145;10.1672856;1826.45;8.4;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.20;3.60;13;2808776.578;1172084.518;N/A;N/A
4168;46723;15.11.2021;16:01:07;15.11.2021;16:01:07;Collar;27.04.2022;17:11:16;4317042;774214;4617792;46.6673145;10.1672856;1826.45;8.4;val. GPS-3D;;5;13;38;14;35;24;35;23;41;10;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;126;3.26;3.60;13;2808776.578;1172084.518;N/A;N/A
4169;46723;15.11.2021;20:00:54;15.11.2021;20:00:54;Terminal;28.11.2021;14:49:32;4317131;774665;4617693;46.6656096;10.1728793;1869.20;2.2;val. GPS-3D;;6;2;44;12;44;25;32;29;38;24;35;31;29;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.28;3.62;11;2809210.999;1171910.007;N/A;N/A
4170;46723;15.11.2021;20:00:54;15.11.2021;20:00:54;Collar;27.04.2022;17:11:16;4317131;774665;4617693;46.6656096;10.1728793;1869.20;2.2;val. GPS-3D;;6;2;44;12;44;25;32;29;38;24;35;31;29;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.28;3.62;11;2809210.999;1171910.007;N/A;N/A
4171;46723;16.11.2021;00:01:06;16.11.2021;00:01:06;Terminal;28.11.2021;14:49:32;4316855;774847;4618145;46.6699657;10.1758564;2033.62;3.2;val. GPS-3D;;5;18;29;26;38;23;29;31;44;27;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.26;3.60;12;2809421.802;1172401.908;N/A;N/A
4172;46723;16.11.2021;00:01:06;16.11.2021;00:01:06;Iridium;21.11.2021;08:01:55;4316854;774846;4618144;46.6699671;10.1758458;2032.10;3.2;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.20;3.60;12;2809420.989;1172402.038;N/A;N/A
4173;46723;16.11.2021;00:01:06;16.11.2021;00:01:06;Collar;27.04.2022;17:11:16;4316855;774847;4618145;46.6699657;10.1758564;2033.62;3.2;val. GPS-3D;;5;18;29;26;38;23;29;31;44;27;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.26;3.60;12;2809421.802;1172401.908;N/A;N/A
4174;46723;16.11.2021;04:00:37;16.11.2021;04:00:37;Terminal;28.11.2021;14:49:32;4316865;774845;4618143;46.6698913;10.1758076;2038.68;2.6;val. GPS-3D;;7;8;41;21;35;27;41;32;32;1;38;22;38;16;32;0;0;0;0;0;0;0;0;0;0;normal;0;3.28;3.62;7;2809418.358;1172393.510;N/A;N/A
4175;46723;16.11.2021;04:00:37;16.11.2021;04:00:37;Collar;27.04.2022;17:11:16;4316865;774845;4618143;46.6698913;10.1758076;2038.68;2.6;val. GPS-3D;;7;8;41;21;35;27;41;32;32;1;38;22;38;16;32;0;0;0;0;0;0;0;0;0;0;normal;0;3.28;3.62;7;2809418.358;1172393.510;N/A;N/A
4176;46723;16.11.2021;08:01:00;16.11.2021;08:01:00;Terminal;28.11.2021;14:49:32;4316755;774781;4618371;46.6720804;10.1752385;2122.48;3.6;val. GPS-3D;;5;3;44;1;41;6;38;21;38;19;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;85;3.26;3.60;10;2809366.349;1172635.201;N/A;N/A
4177;46723;16.11.2021;08:01:00;16.11.2021;08:01:00;Iridium;21.11.2021;08:01:49;4316754;774780;4618370;46.6720818;10.1752280;2120.96;3.6;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.20;3.60;10;2809365.537;1172635.331;N/A;N/A
4178;46723;16.11.2021;08:01:00;16.11.2021;08:01:00;Collar;27.04.2022;17:11:16;4316755;774781;4618371;46.6720804;10.1752385;2122.48;3.6;val. GPS-3D;;5;3;44;1;41;6;38;21;38;19;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;85;3.26;3.60;10;2809366.349;1172635.201;N/A;N/A
4179;46723;16.11.2021;12:01:00;16.11.2021;12:01:00;Collar;27.04.2022;17:11:16;4317196;774506;4617611;46.6648687;10.1706850;1834.20;3.0;val. GPS-3D;;6;7;38;30;41;9;35;2;41;20;38;5;38;0;0;0;0;0;0;0;0;0;0;0;0;normal;54;3.28;3.62;16;2809046.036;1171821.845;N/A;N/A
4180;46723;16.11.2021;12:01:00;16.11.2021;12:01:00;Terminal;28.11.2021;14:49:32;4317196;774506;4617611;46.6648687;10.1706850;1834.20;3.0;val. GPS-3D;;6;7;38;30;41;9;35;2;41;20;38;5;38;0;0;0;0;0;0;0;0;0;0;0;0;normal;54;3.28;3.62;16;2809046.036;1171821.845;N/A;N/A
4181;46723;16.11.2021;16:00:37;16.11.2021;16:00:37;Collar;27.04.2022;17:11:16;4316986;774809;4617883;46.6675493;10.1750654;1926.92;3.0;val. GPS-3D;;6;13;44;24;32;14;32;17;41;15;38;19;38;0;0;0;0;0;0;0;0;0;0;0;0;normal;84;3.28;3.62;14;2809370.681;1172131.344;N/A;N/A
4182;46723;16.11.2021;16:00:37;16.11.2021;16:00:37;Iridium;21.11.2021;08:01:49;4316986;774808;4617882;46.6675443;10.1750526;1926.07;3.0;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;14;2809369.717;1172130.752;N/A;N/A
4183;46723;16.11.2021;16:00:37;16.11.2021;16:00:37;Terminal;28.11.2021;14:49:32;4316986;774809;4617883;46.6675493;10.1750654;1926.92;3.0;val. GPS-3D;;6;13;44;24;32;14;32;17;41;15;38;19;38;0;0;0;0;0;0;0;0;0;0;0;0;normal;84;3.28;3.62;14;2809370.681;1172131.344;N/A;N/A
4184;46723;16.11.2021;20:00:37;16.11.2021;20:00:37;Terminal;28.11.2021;14:49:32;4316967;774824;4617908;46.6678086;10.1753021;1934.09;3.4;val. GPS-3D;;6;2;41;12;44;29;38;32;41;25;32;24;35;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;13;2809387.780;1172160.781;N/A;N/A
4185;46723;16.11.2021;20:00:37;16.11.2021;20:00:37;Collar;27.04.2022;17:11:16;4316967;774824;4617908;46.6678086;10.1753021;1934.09;3.4;val. GPS-3D;;6;2;41;12;44;29;38;32;41;25;32;24;35;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;13;2809387.780;1172160.781;N/A;N/A
4186;46723;17.11.2021;00:01:39;17.11.2021;00:01:39;Iridium;21.11.2021;08:01:49;;;;;;;0.0;No Fix;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.20;3.60;12;1398213.841;-4616843.614;N/A;N/A
4187;46723;17.11.2021;00:01:39;17.11.2021;00:01:39;Collar;27.04.2022;17:11:16;;;;;;;0.0;No Fix;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;82;3.24;3.60;12;1398213.841;-4616843.614;N/A;N/A
4188;46723;17.11.2021;00:01:39;17.11.2021;00:01:39;Terminal;28.11.2021;14:49:32;;;;;;;0.0;No Fix;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;82;3.24;3.60;12;1398213.841;-4616843.614;N/A;N/A
4189;46723;17.11.2021;04:00:37;17.11.2021;04:00:37;Collar;27.04.2022;17:11:16;4316980;774843;4617871;46.6674746;10.1755164;1918.26;2.8;val. GPS-3D;;6;8;41;21;32;27;38;32;32;1;32;22;35;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;12;2809405.465;1172124.247;N/A;N/A
4190;46723;17.11.2021;04:00:37;17.11.2021;04:00:37;Terminal;28.11.2021;14:49:32;4316980;774843;4617871;46.6674746;10.1755164;1918.26;2.8;val. GPS-3D;;6;8;41;21;32;27;38;32;32;1;32;22;35;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.30;3.62;12;2809405.465;1172124.247;N/A;N/A
4191;46723;17.11.2021;08:00:37;17.11.2021;08:00:37;Collar;27.04.2022;17:11:16;4317014;774850;4617838;46.6670440;10.1755280;1918.07;2.0;val. GPS-3D;;9;3;41;22;41;19;38;17;38;9;32;6;35;21;35;4;38;1;29;0;0;0;0;0;0;normal;0;3.28;3.60;15;2809408.018;1172076.433;N/A;N/A
4192;46723;17.11.2021;08:00:37;17.11.2021;08:00:37;Terminal;28.11.2021;14:49:32;4317014;774850;4617838;46.6670440;10.1755280;1918.07;2.0;val. GPS-3D;;9;3;41;22;41;19;38;17;38;9;32;6;35;21;35;4;38;1;29;0;0;0;0;0;0;normal;0;3.28;3.60;15;2809408.018;1172076.433;N/A;N/A
4193;46723;17.11.2021;08:00:37;17.11.2021;08:00:37;Iridium;21.11.2021;08:01:49;4317014;774850;4617838;46.6670440;10.1755280;1918.07;2.0;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;15;2809408.018;1172076.433;N/A;N/A
4194;46723;17.11.2021;12:01:24;17.11.2021;12:01:24;Terminal;28.11.2021;14:49:32;4317158;774460;4617644;46.6653701;10.1701812;1826.96;4.8;val. GPS-3D;;5;7;41;30;38;9;35;5;32;20;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;112;3.30;3.64;20;2809005.561;1171876.214;N/A;N/A
4195;46723;17.11.2021;12:01:24;17.11.2021;12:01:24;Collar;27.04.2022;17:11:16;4317158;774460;4617644;46.6653701;10.1701812;1826.96;4.8;val. GPS-3D;;5;7;41;30;38;9;35;5;32;20;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;112;3.30;3.64;20;2809005.561;1171876.214;N/A;N/A
4196;46723;17.11.2021;16:01:06;17.11.2021;16:01:06;Collar;27.04.2022;17:11:16;4316995;774317;4617880;46.6680412;10.1687184;1871.19;2.6;val. GPS-3D;;7;13;38;15;44;24;41;14;41;17;38;23;32;19;38;0;0;0;0;0;0;0;0;0;0;normal;104;3.28;3.60;14;2808883.351;1172169.073;N/A;N/A
4197;46723;17.11.2021;16:01:06;17.11.2021;16:01:06;Terminal;28.11.2021;14:49:32;4316995;774317;4617880;46.6680412;10.1687184;1871.19;2.6;val. GPS-3D;;7;13;38;15;44;24;41;14;41;17;38;23;32;19;38;0;0;0;0;0;0;0;0;0;0;normal;104;3.28;3.60;14;2808883.351;1172169.073;N/A;N/A
4198;46723;17.11.2021;16:01:06;17.11.2021;16:01:06;Iridium;18.11.2021;16:01:33;4316994;774316;4617880;46.6680488;10.1687079;1870.39;2.6;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;14;2808882.514;1172169.889;N/A;N/A
4199;46723;17.11.2021;20:00:56;17.11.2021;20:00:56;Collar;27.04.2022;17:11:16;4317385;774903;4617353;46.6616009;10.1753533;1822.33;2.4;val. GPS-3D;;6;25;38;12;29;29;38;32;32;24;29;31;32;0;0;0;0;0;0;0;0;0;0;0;0;normal;69;3.28;3.62;13;2809415.760;1171471.250;N/A;N/A
4200;46723;17.11.2021;20:00:56;17.11.2021;20:00:56;Terminal;28.11.2021;14:49:32;4317385;774903;4617353;46.6616009;10.1753533;1822.33;2.4;val. GPS-3D;;6;25;38;12;29;29;38;32;32;24;29;31;32;0;0;0;0;0;0;0;0;0;0;0;0;normal;69;3.28;3.62;13;2809415.760;1171471.250;N/A;N/A
4201;46723;18.11.2021;00:00:37;18.11.2021;00:00:37;Terminal;28.11.2021;14:49:32;4317709;774874;4616953;46.6570796;10.1742328;1746.78;3.8;val. GPS-3D;;5;16;41;18;41;27;41;26;44;23;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;70;3.28;3.62;13;2809347.584;1170965.954;N/A;N/A
4202;46723;18.11.2021;00:00:37;18.11.2021;00:00:37;Iridium;18.11.2021;16:01:33;4317708;774874;4616952;46.6570799;10.1742351;1745.38;3.8;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;13;2809347.759;1170965.989;N/A;N/A
4203;46723;18.11.2021;00:00:37;18.11.2021;00:00:37;Collar;27.04.2022;17:11:16;4317709;774874;4616953;46.6570796;10.1742328;1746.78;3.8;val. GPS-3D;;5;16;41;18;41;27;41;26;44;23;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;70;3.28;3.62;13;2809347.584;1170965.954;N/A;N/A
4204;46723;18.11.2021;04:01:00;18.11.2021;04:01:00;Collar;27.04.2022;17:11:16;4317742;774996;4616943;46.6566645;10.1757251;1776.59;3.8;val. GPS-3D;;5;21;41;27;38;8;35;32;32;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;65;3.28;3.62;13;2809463.346;1170923.818;N/A;N/A
4205;46723;18.11.2021;04:01:00;18.11.2021;04:01:00;Terminal;28.11.2021;14:49:32;4317742;774996;4616943;46.6566645;10.1757251;1776.59;3.8;val. GPS-3D;;5;21;41;27;38;8;35;32;32;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;65;3.28;3.62;13;2809463.346;1170923.818;N/A;N/A
4206;46723;18.11.2021;08:00:37;18.11.2021;08:00:37;Terminal;28.11.2021;14:49:32;4317658;775669;4617294;46.6585938;10.1845707;2056.76;3.6;val. GPS-3D;;6;3;41;22;35;1;41;31;38;21;41;4;38;0;0;0;0;0;0;0;0;0;0;0;0;normal;47;3.28;3.60;12;2810132.499;1171161.817;N/A;N/A
4207;46723;18.11.2021;08:00:37;18.11.2021;08:00:37;Collar;27.04.2022;17:11:16;4317658;775669;4617294;46.6585938;10.1845707;2056.76;3.6;val. GPS-3D;;6;3;41;22;35;1;41;31;38;21;41;4;38;0;0;0;0;0;0;0;0;0;0;0;0;normal;47;3.28;3.60;12;2810132.499;1171161.817;N/A;N/A
4208;46723;18.11.2021;08:00:37;18.11.2021;08:00:37;Iridium;18.11.2021;16:01:33;4317658;775668;4617294;46.6585950;10.1845579;2056.64;3.6;val. GPS-3D;;;;;;;;;;;;;;;;;;;;;;;;;;;normal;;3.28;3.60;12;2810131.511;1171161.911;N/A;N/A
