X,time,X_acceleration,Y_acceleration,temperature_intern,temperature_extern,evation,rain_24
20011,2020-03-11T10:25:00Z,53,61,13,7.3,1633,7.9
20012,2020-03-11T10:30:00Z,45,35,13,7.3,1633,7.9
20013,2020-03-11T10:35:00Z,34,33,13,7.3,1633,7.9
20014,2020-03-11T10:40:00Z,33,34,13,7.3,1633,7.9
20015,2020-03-11T10:45:00Z,36,31,12,7.3,1633,7.9
20016,2020-03-11T10:50:00Z,15,14,12,7.3,1633,7.9
20017,2020-03-11T10:55:00Z,0,0,12,7.3,1633,7.9
20018,2020-03-11T11:00:00Z,0,0,13,8.4,1666,7.5
20019,2020-03-11T11:05:00Z,0,0,13,8.4,1666,7.5
20020,2020-03-11T11:10:00Z,26,18,13,8.4,1666,7.5
20021,2020-03-11T11:15:00Z,23,20,13,8.4,1666,7.5
20022,2020-03-11T11:20:00Z,0,0,12,8.4,1666,7.5
20023,2020-03-11T11:25:00Z,0,0,12,8.4,1666,7.5
20024,2020-03-11T11:30:00Z,0,0,11,8.4,1666,7.5
20025,2020-03-11T11:35:00Z,0,0,11,8.4,1666,7.5
20026,2020-03-11T11:40:00Z,0,0,11,8.4,1666,7.5
20027,2020-03-11T11:45:00Z,0,0,11,8.4,1666,7.5
20028,2020-03-11T11:50:00Z,0,0,11,8.4,1666,7.5
20029,2020-03-11T11:55:00Z,0,0,11,8.4,1666,7.5
20030,2020-03-11T12:00:00Z,0,0,11,8.8,1666,6.9
20031,2020-03-11T12:05:00Z,0,0,11,8.8,1666,6.9
20032,2020-03-11T12:10:00Z,0,0,11,8.8,1666,6.9
20033,2020-03-11T12:15:00Z,0,0,11,8.8,1666,6.9
20034,2020-03-11T12:20:00Z,0,0,11,8.8,1666,6.9
20035,2020-03-11T12:25:00Z,0,0,11,8.8,1666,6.9
20036,2020-03-11T12:30:00Z,0,0,11,8.8,1666,6.9
20037,2020-03-11T12:35:00Z,0,0,11,8.8,1666,6.9
20038,2020-03-11T12:40:00Z,0,0,11,8.8,1666,6.9
20039,2020-03-11T12:45:00Z,0,0,11,8.8,1666,6.9
20040,2020-03-11T12:50:00Z,0,0,11,8.8,1666,6.9
20041,2020-03-11T12:55:00Z,0,0,11,8.8,1666,6.9
20042,2020-03-11T13:00:00Z,0,0,11,9,1666,6.4
20043,2020-03-11T13:05:00Z,0,0,11,9,1666,6.4
20044,2020-03-11T13:10:00Z,0,0,11,9,1666,6.4
20045,2020-03-11T13:15:00Z,0,0,11,9,1666,6.4
20046,2020-03-11T13:20:00Z,0,0,11,9,1666,6.4
20047,2020-03-11T13:25:00Z,45,37,11,9,1666,6.4
20048,2020-03-11T13:30:00Z,38,35,11,9,1666,6.4
20049,2020-03-11T13:35:00Z,48,46,12,9,1666,6.4
20050,2020-03-11T13:40:00Z,59,62,12,9,1666,6.4
20051,2020-03-11T13:45:00Z,28,36,12,9,1666,6.4
20052,2020-03-11T13:50:00Z,51,55,13,9,1666,6.4
20053,2020-03-11T13:55:00Z,44,53,14,9,1666,6.4
20054,2020-03-11T14:00:00Z,43,59,14,9.1,1669,5.8
20055,2020-03-11T14:05:00Z,47,45,13,9.1,1669,5.8
20056,2020-03-11T14:10:00Z,47,45,13,9.1,1669,5.8
20057,2020-03-11T14:20:00Z,52,51,12,9.1,1669,5.8
20058,2020-03-11T14:25:00Z,44,32,12,9.1,1669,5.8
20059,2020-03-11T14:30:00Z,48,52,12,9.1,1669,5.8
20060,2020-03-11T14:35:00Z,49,65,12,9.1,1669,5.8
20061,2020-03-11T14:40:00Z,53,58,12,9.1,1669,5.8
20062,2020-03-11T14:45:00Z,26,27,12,9.1,1669,5.8
20063,2020-03-11T14:50:00Z,58,29,13,9.1,1669,5.8
20064,2020-03-11T14:55:00Z,42,30,13,9.1,1669,5.8
20065,2020-03-11T15:00:00Z,0,0,13,9,1665,4.8
20066,2020-03-11T15:05:00Z,0,0,14,9,1665,4.8
20067,2020-03-11T15:10:00Z,0,0,15,9,1665,4.8
20068,2020-03-11T15:15:00Z,0,0,15,9,1665,4.8
20069,2020-03-11T15:20:00Z,0,0,16,9,1665,4.8
20070,2020-03-11T15:25:00Z,0,0,16,9,1665,4.8
20071,2020-03-11T15:30:00Z,0,0,16,9,1665,4.8
20072,2020-03-11T15:35:00Z,0,0,16,9,1665,4.8
20073,2020-03-11T15:40:00Z,0,0,16,9,1665,4.8
20074,2020-03-11T15:45:00Z,0,0,17,9,1665,4.8
20075,2020-03-11T15:50:00Z,0,0,17,9,1665,4.8
20076,2020-03-11T15:55:00Z,0,0,17,9,1665,4.8
20077,2020-03-11T16:00:00Z,29,25,17,5.4,1697,3.8
20078,2020-03-11T16:05:00Z,52,47,16,5.4,1697,3.8
20079,2020-03-11T16:10:00Z,57,44,14,5.4,1697,3.8
20080,2020-03-11T16:15:00Z,54,33,13,5.4,1697,3.8
20081,2020-03-11T16:20:00Z,31,27,13,5.4,1697,3.8
20082,2020-03-11T16:25:00Z,14,7,13,5.4,1697,3.8
20083,2020-03-11T16:30:00Z,66,87,13,5.4,1697,3.8
20084,2020-03-11T16:35:00Z,38,35,13,5.4,1697,3.8
20085,2020-03-11T16:40:00Z,65,57,13,5.4,1697,3.8
20086,2020-03-11T16:45:00Z,67,39,13,5.4,1697,3.8
20087,2020-03-11T16:50:00Z,64,35,12,5.4,1697,3.8
20088,2020-03-11T16:55:00Z,68,55,12,5.4,1697,3.8
20089,2020-03-11T17:00:00Z,63,54,12,2.7,1709,2.6
20090,2020-03-11T17:05:00Z,86,81,12,2.7,1709,2.6
20091,2020-03-11T17:10:00Z,57,39,12,2.7,1709,2.6
20092,2020-03-11T17:15:00Z,58,39,12,2.7,1709,2.6
20093,2020-03-11T17:20:00Z,62,41,12,2.7,1709,2.6
20094,2020-03-11T17:25:00Z,86,71,12,2.7,1709,2.6
20095,2020-03-11T17:30:00Z,80,80,12,2.7,1709,2.6
20096,2020-03-11T17:35:00Z,62,57,11,2.7,1709,2.6
20097,2020-03-11T17:40:00Z,66,45,11,2.7,1709,2.6
20098,2020-03-11T17:45:00Z,60,49,11,2.7,1709,2.6
20099,2020-03-11T17:50:00Z,71,61,11,2.7,1709,2.6
20100,2020-03-11T17:55:00Z,68,57,10,2.7,1709,2.6
20101,2020-03-11T18:00:00Z,70,66,10,0,1671,1.6
20102,2020-03-11T18:05:00Z,79,64,10,0,1671,1.6
20103,2020-03-11T18:10:00Z,39,33,10,0,1671,1.6
20104,2020-03-11T18:15:00Z,0,0,10,0,1671,1.6
20105,2020-03-11T18:20:00Z,0,0,10,0,1671,1.6
20106,2020-03-11T18:25:00Z,17,11,11,0,1671,1.6
20107,2020-03-11T18:30:00Z,52,31,11,0,1671,1.6
20108,2020-03-11T18:35:00Z,0,0,11,0,1671,1.6
20109,2020-03-11T18:40:00Z,0,0,12,0,1671,1.6
20110,2020-03-11T18:45:00Z,0,0,12,0,1671,1.6
20111,2020-03-11T18:50:00Z,10,4,13,0,1671,1.6
20112,2020-03-11T18:55:00Z,28,14,13,0,1671,1.6
20113,2020-03-11T19:00:00Z,34,17,13,-2.2,1709,1.2
20114,2020-03-11T19:05:00Z,35,29,12,-2.2,1709,1.2
20115,2020-03-11T19:10:00Z,44,36,12,-2.2,1709,1.2
20116,2020-03-11T19:20:00Z,30,15,12,-2.2,1709,1.2
20117,2020-03-11T19:25:00Z,22,5,12,-2.2,1709,1.2
20118,2020-03-11T19:30:00Z,35,14,12,-2.2,1709,1.2
20119,2020-03-11T19:35:00Z,54,15,11,-2.2,1709,1.2
20120,2020-03-11T19:40:00Z,35,17,11,-2.2,1709,1.2
20121,2020-03-11T19:45:00Z,42,24,11,-2.2,1709,1.2
20122,2020-03-11T19:50:00Z,47,25,11,-2.2,1709,1.2
20123,2020-03-11T19:55:00Z,60,29,11,-2.2,1709,1.2
20124,2020-03-11T20:00:00Z,42,23,11,-3.4,1698,0.8
20125,2020-03-11T20:05:00Z,22,12,11,-3.4,1698,0.8
20126,2020-03-11T20:10:00Z,43,42,11,-3.4,1698,0.8
20127,2020-03-11T20:15:00Z,39,36,11,-3.4,1698,0.8
20128,2020-03-11T20:20:00Z,70,59,11,-3.4,1698,0.8
20129,2020-03-11T20:25:00Z,18,13,11,-3.4,1698,0.8
20130,2020-03-11T20:30:00Z,0,0,11,-3.4,1698,0.8
20131,2020-03-11T20:35:00Z,0,0,11,-3.4,1698,0.8
20132,2020-03-11T20:40:00Z,0,0,11,-3.4,1698,0.8
20133,2020-03-11T20:45:00Z,1,0,12,-3.4,1698,0.8
20134,2020-03-11T20:50:00Z,0,0,12,-3.4,1698,0.8
20135,2020-03-11T20:55:00Z,0,0,12,-3.4,1698,0.8
20136,2020-03-11T21:00:00Z,0,0,12,-4.3,1671,0.7
20137,2020-03-11T21:05:00Z,0,0,12,-4.3,1671,0.7
20138,2020-03-11T21:10:00Z,0,0,12,-4.3,1671,0.7
20139,2020-03-11T21:15:00Z,0,0,12,-4.3,1671,0.7
20140,2020-03-11T21:20:00Z,0,0,12,-4.3,1671,0.7
20141,2020-03-11T21:25:00Z,0,0,12,-4.3,1671,0.7
20142,2020-03-11T21:30:00Z,0,0,12,-4.3,1671,0.7
20143,2020-03-11T21:35:00Z,0,0,12,-4.3,1671,0.7
20144,2020-03-11T21:40:00Z,0,0,12,-4.3,1671,0.7
20145,2020-03-11T21:45:00Z,0,0,12,-4.3,1671,0.7
20146,2020-03-11T21:50:00Z,0,0,12,-4.3,1671,0.7
20147,2020-03-11T21:55:00Z,0,0,12,-4.3,1671,0.7
20148,2020-03-11T22:00:00Z,0,0,12,-5.2,1671,0.7
20149,2020-03-11T22:05:00Z,0,0,12,-5.2,1671,0.7
20150,2020-03-11T22:10:00Z,0,0,12,-5.2,1671,0.7
20151,2020-03-11T22:15:00Z,0,0,12,-5.2,1671,0.7
20152,2020-03-11T22:20:00Z,5,1,12,-5.2,1671,0.7
20153,2020-03-11T22:25:00Z,0,0,12,-5.2,1671,0.7
20154,2020-03-11T22:30:00Z,0,0,11,-5.2,1671,0.7
20155,2020-03-11T22:35:00Z,0,0,11,-5.2,1671,0.7
20156,2020-03-11T22:40:00Z,0,0,11,-5.2,1671,0.7
20157,2020-03-11T22:45:00Z,0,0,11,-5.2,1671,0.7
20158,2020-03-11T22:50:00Z,0,0,12,-5.2,1671,0.7
20159,2020-03-11T22:55:00Z,0,0,12,-5.2,1671,0.7
20160,2020-03-11T23:00:00Z,0,0,12,-5.9,1671,0.7
20161,2020-03-11T23:05:00Z,0,0,11,-5.9,1671,0.7
20162,2020-03-11T23:10:00Z,15,8,11,-5.9,1671,0.7
20163,2020-03-11T23:15:00Z,71,33,12,-5.9,1671,0.7
20164,2020-03-11T23:20:00Z,44,39,12,-5.9,1671,0.7
20165,2020-03-11T23:25:00Z,57,30,11,-5.9,1671,0.7
20166,2020-03-11T23:30:00Z,51,24,11,-5.9,1671,0.7
20167,2020-03-11T23:35:00Z,65,32,11,-5.9,1671,0.7
20168,2020-03-11T23:40:00Z,48,24,11,-5.9,1671,0.7
20169,2020-03-11T23:45:00Z,41,21,11,-5.9,1671,0.7
20170,2020-03-11T23:50:00Z,39,16,11,-5.9,1671,0.7
20171,2020-03-11T23:55:00Z,41,14,11,-5.9,1671,0.7
20172,2020-03-12T00:00:00Z,58,24,12,-6.9,1709,0.7
20173,2020-03-12T00:05:00Z,49,25,11,-6.9,1709,0.7
20174,2020-03-12T00:10:00Z,66,52,11,-6.9,1709,0.7
20175,2020-03-12T00:15:00Z,68,39,11,-6.9,1709,0.7
20176,2020-03-12T00:20:00Z,69,59,11,-6.9,1709,0.7
20177,2020-03-12T00:25:00Z,75,65,11,-6.9,1709,0.7
20178,2020-03-12T00:30:00Z,45,22,10,-6.9,1709,0.7
20179,2020-03-12T00:35:00Z,75,57,10,-6.9,1709,0.7
20180,2020-03-12T00:40:00Z,59,46,10,-6.9,1709,0.7
20181,2020-03-12T00:45:00Z,29,14,10,-6.9,1709,0.7
20182,2020-03-12T00:50:00Z,23,15,10,-6.9,1709,0.7
20183,2020-03-12T00:55:00Z,0,0,10,-6.9,1709,0.7
20184,2020-03-12T01:00:00Z,0,0,11,-7.2,1709,0.7
20185,2020-03-12T01:05:00Z,0,0,11,-7.2,1709,0.7
20186,2020-03-12T01:10:00Z,0,0,11,-7.2,1709,0.7
20187,2020-03-12T01:15:00Z,0,0,11,-7.2,1709,0.7
20188,2020-03-12T01:20:00Z,0,0,11,-7.2,1709,0.7
20189,2020-03-12T01:25:00Z,0,0,11,-7.2,1709,0.7
20190,2020-03-12T01:30:00Z,0,0,10,-7.2,1709,0.7
20191,2020-03-12T01:40:00Z,78,41,10,-7.2,1709,0.7
20192,2020-03-12T01:45:00Z,66,52,10,-7.2,1709,0.7
20193,2020-03-12T01:50:00Z,55,45,10,-7.2,1709,0.7
20194,2020-03-12T01:55:00Z,71,54,10,-7.2,1709,0.7
20195,2020-03-12T02:00:00Z,71,53,10,-7.8,1671,0.7
20196,2020-03-12T02:05:00Z,17,12,10,-7.8,1671,0.7
20197,2020-03-12T02:10:00Z,26,16,10,-7.8,1671,0.7
20198,2020-03-12T02:15:00Z,52,31,10,-7.8,1671,0.7
20199,2020-03-12T02:20:00Z,23,7,10,-7.8,1671,0.7
20200,2020-03-12T02:25:00Z,48,30,10,-7.8,1671,0.7
20201,2020-03-12T02:30:00Z,23,16,10,-7.8,1671,0.7
20202,2020-03-12T02:35:00Z,46,18,10,-7.8,1671,0.7
20203,2020-03-12T02:40:00Z,67,46,10,-7.8,1671,0.7
20204,2020-03-12T02:45:00Z,60,24,10,-7.8,1671,0.7
20205,2020-03-12T02:50:00Z,62,26,10,-7.8,1671,0.7
20206,2020-03-12T02:55:00Z,62,26,10,-7.8,1671,0.7
20207,2020-03-12T03:00:00Z,41,21,10,-7.6,1698,0.5
20208,2020-03-12T03:05:00Z,38,27,10,-7.6,1698,0.5
20209,2020-03-12T03:10:00Z,0,0,10,-7.6,1698,0.5
20210,2020-03-12T03:15:00Z,51,38,10,-7.6,1698,0.5
20211,2020-03-12T03:20:00Z,61,45,10,-7.6,1698,0.5
20212,2020-03-12T03:25:00Z,48,41,10,-7.6,1698,0.5
20213,2020-03-12T03:30:00Z,15,7,10,-7.6,1698,0.5
20214,2020-03-12T03:35:00Z,0,0,10,-7.6,1698,0.5
20215,2020-03-12T03:40:00Z,0,0,10,-7.6,1698,0.5
20216,2020-03-12T03:45:00Z,0,0,10,-7.6,1698,0.5
20217,2020-03-12T03:50:00Z,0,0,10,-7.6,1698,0.5
20218,2020-03-12T03:55:00Z,0,0,11,-7.6,1698,0.5
20219,2020-03-12T04:00:00Z,0,0,11,-8.2,1671,0.2
20220,2020-03-12T04:05:00Z,0,0,11,-8.2,1671,0.2
20221,2020-03-12T04:10:00Z,0,0,11,-8.2,1671,0.2
20222,2020-03-12T04:15:00Z,0,0,11,-8.2,1671,0.2
20223,2020-03-12T04:20:00Z,0,0,11,-8.2,1671,0.2
20224,2020-03-12T04:25:00Z,0,0,10,-8.2,1671,0.2
20225,2020-03-12T04:30:00Z,0,0,10,-8.2,1671,0.2
20226,2020-03-12T04:35:00Z,0,0,10,-8.2,1671,0.2
20227,2020-03-12T04:40:00Z,1,0,10,-8.2,1671,0.2
20228,2020-03-12T04:45:00Z,0,0,10,-8.2,1671,0.2
20229,2020-03-12T04:50:00Z,0,0,10,-8.2,1671,0.2
20230,2020-03-12T04:55:00Z,4,2,11,-8.2,1671,0.2
20231,2020-03-12T05:00:00Z,16,8,11,-8.1,1671,0
20232,2020-03-12T05:05:00Z,0,0,10,-8.1,1671,0
20233,2020-03-12T05:10:00Z,0,0,10,-8.1,1671,0
20234,2020-03-12T05:15:00Z,0,0,10,-8.1,1671,0
20235,2020-03-12T05:20:00Z,0,0,10,-8.1,1671,0
20236,2020-03-12T05:25:00Z,0,0,10,-8.1,1671,0
20237,2020-03-12T05:30:00Z,6,1,9,-8.1,1671,0
20238,2020-03-12T05:35:00Z,0,0,10,-8.1,1671,0
20239,2020-03-12T05:40:00Z,0,0,10,-8.1,1671,0
20240,2020-03-12T05:45:00Z,21,15,11,-8.1,1671,0
20241,2020-03-12T05:50:00Z,34,25,11,-8.1,1671,0
20242,2020-03-12T05:55:00Z,54,39,11,-8.1,1671,0
20243,2020-03-12T06:00:00Z,45,42,11,-8.2,1682,0
20244,2020-03-12T06:05:00Z,44,34,10,-8.2,1682,0
20245,2020-03-12T06:10:00Z,18,15,11,-8.2,1682,0
20246,2020-03-12T06:15:00Z,14,11,11,-8.2,1682,0
20247,2020-03-12T06:20:00Z,35,33,11,-8.2,1682,0
20248,2020-03-12T06:25:00Z,38,38,11,-8.2,1682,0
20249,2020-03-12T06:30:00Z,22,21,12,-8.2,1682,0
20250,2020-03-12T06:35:00Z,32,31,12,-8.2,1682,0
20251,2020-03-12T06:40:00Z,42,34,12,-8.2,1682,0
20252,2020-03-12T06:45:00Z,46,34,12,-8.2,1682,0
20253,2020-03-12T06:50:00Z,31,20,11,-8.2,1682,0
20254,2020-03-12T06:55:00Z,34,28,11,-8.2,1682,0
20255,2020-03-12T07:00:00Z,46,44,11,-7.7,1733,0
20256,2020-03-12T07:05:00Z,42,38,11,-7.7,1733,0
20257,2020-03-12T07:10:00Z,56,58,11,-7.7,1733,0
20258,2020-03-12T07:15:00Z,51,40,11,-7.7,1733,0
20259,2020-03-12T07:20:00Z,49,44,11,-7.7,1733,0
20260,2020-03-12T07:25:00Z,49,42,11,-7.7,1733,0
20261,2020-03-12T07:30:00Z,35,33,11,-7.7,1733,0
20262,2020-03-12T07:35:00Z,61,54,11,-7.7,1733,0
20263,2020-03-12T07:40:00Z,27,20,12,-7.7,1733,0
20264,2020-03-12T07:45:00Z,21,11,12,-7.7,1733,0
20265,2020-03-12T07:50:00Z,43,29,12,-7.7,1733,0
20266,2020-03-12T08:00:00Z,38,35,13,-2.8,1791,0
20267,2020-03-12T08:05:00Z,0,0,13,-2.8,1791,0
20268,2020-03-12T08:10:00Z,0,0,13,-2.8,1791,0
20269,2020-03-12T08:15:00Z,0,0,13,-2.8,1791,0
20270,2020-03-12T08:20:00Z,0,0,13,-2.8,1791,0
20271,2020-03-12T08:25:00Z,0,0,16,-2.8,1791,0
20272,2020-03-12T08:30:00Z,0,1,19,-2.8,1791,0
20273,2020-03-12T08:35:00Z,0,0,22,-2.8,1791,0
20274,2020-03-12T08:40:00Z,0,0,24,-2.8,1791,0
20275,2020-03-12T08:45:00Z,0,0,25,-2.8,1791,0
20276,2020-03-12T08:50:00Z,0,0,25,-2.8,1791,0
20277,2020-03-12T08:55:00Z,0,0,25,-2.8,1791,0
20278,2020-03-12T09:00:00Z,0,0,23,3.8,1791,0
20279,2020-03-12T09:05:00Z,0,0,23,3.8,1791,0
20280,2020-03-12T09:10:00Z,0,0,22,3.8,1791,0
20281,2020-03-12T09:15:00Z,0,0,20,3.8,1791,0
20282,2020-03-12T09:20:00Z,0,0,18,3.8,1791,0
20283,2020-03-12T09:25:00Z,0,0,18,3.8,1791,0
20284,2020-03-12T09:30:00Z,0,0,17,3.8,1791,0
20285,2020-03-12T09:35:00Z,0,0,16,3.8,1791,0
20286,2020-03-12T09:40:00Z,0,0,16,3.8,1791,0
20287,2020-03-12T09:45:00Z,0,0,16,3.8,1791,0
20288,2020-03-12T09:50:00Z,0,0,15,3.8,1791,0
20289,2020-03-12T09:55:00Z,0,0,15,3.8,1791,0
20290,2020-03-12T10:00:00Z,0,0,15,8.7,1791,0
20291,2020-03-12T10:05:00Z,0,0,15,8.7,1791,0
20292,2020-03-12T10:10:00Z,1,0,15,8.7,1791,0
20293,2020-03-12T10:15:00Z,0,0,15,8.7,1791,0
20294,2020-03-12T10:20:00Z,0,0,15,8.7,1791,0
20295,2020-03-12T10:25:00Z,0,0,16,8.7,1791,0
20296,2020-03-12T10:30:00Z,0,0,16,8.7,1791,0
20297,2020-03-12T10:35:00Z,0,0,16,8.7,1791,0
20298,2020-03-12T10:40:00Z,0,0,16,8.7,1791,0
20299,2020-03-12T10:45:00Z,0,0,16,8.7,1791,0
20300,2020-03-12T10:50:00Z,0,0,16,8.7,1791,0
20301,2020-03-12T10:55:00Z,0,0,16,8.7,1791,0
20302,2020-03-12T11:00:00Z,0,0,16,9.9,1797,0
20303,2020-03-12T11:05:00Z,0,0,16,9.9,1797,0
20304,2020-03-12T11:10:00Z,0,0,16,9.9,1797,0
20305,2020-03-12T11:15:00Z,0,0,16,9.9,1797,0
20306,2020-03-12T11:20:00Z,0,0,16,9.9,1797,0
20307,2020-03-12T11:25:00Z,9,3,16,9.9,1797,0
20308,2020-03-12T11:30:00Z,18,8,16,9.9,1797,0
20309,2020-03-12T11:35:00Z,41,38,16,9.9,1797,0
20310,2020-03-12T11:40:00Z,45,49,16,9.9,1797,0
20311,2020-03-12T11:45:00Z,44,48,15,9.9,1797,0
20312,2020-03-12T11:50:00Z,36,42,14,9.9,1797,0
20313,2020-03-12T11:55:00Z,44,49,14,9.9,1797,0
20314,2020-03-12T12:00:00Z,53,47,14,10.6,1761,0
20315,2020-03-12T12:05:00Z,37,43,14,10.6,1761,0
20316,2020-03-12T12:10:00Z,43,44,14,10.6,1761,0
20317,2020-03-12T12:15:00Z,40,46,13,10.6,1761,0
20318,2020-03-12T12:20:00Z,44,48,13,10.6,1761,0
20319,2020-03-12T12:25:00Z,36,37,13,10.6,1761,0
20320,2020-03-12T12:30:00Z,12,11,13,10.6,1761,0
20321,2020-03-12T12:35:00Z,43,45,13,10.6,1761,0
20322,2020-03-12T12:40:00Z,18,16,13,10.6,1761,0
20323,2020-03-12T12:45:00Z,0,0,13,10.6,1761,0
20324,2020-03-12T12:50:00Z,12,5,13,10.6,1761,0
20325,2020-03-12T12:55:00Z,28,17,13,10.6,1761,0
20326,2020-03-12T13:00:00Z,36,23,14,10.8,1761,0
20327,2020-03-12T13:05:00Z,43,31,14,10.8,1761,0
20328,2020-03-12T13:10:00Z,15,18,13,10.8,1761,0
20329,2020-03-12T13:20:00Z,0,0,14,10.8,1761,0
20330,2020-03-12T13:25:00Z,0,0,14,10.8,1761,0
20331,2020-03-12T13:30:00Z,0,0,14,10.8,1761,0
20332,2020-03-12T13:35:00Z,0,0,14,10.8,1761,0
20333,2020-03-12T13:40:00Z,0,0,14,10.8,1761,0
20334,2020-03-12T13:45:00Z,0,0,14,10.8,1761,0
20335,2020-03-12T13:50:00Z,0,0,14,10.8,1761,0
20336,2020-03-12T13:55:00Z,0,0,14,10.8,1761,0
20337,2020-03-12T14:00:00Z,0,0,14,10.7,1762,0
20338,2020-03-12T14:05:00Z,0,0,15,10.7,1762,0
20339,2020-03-12T14:10:00Z,0,0,14,10.7,1762,0
20340,2020-03-12T14:15:00Z,0,0,14,10.7,1762,0
20341,2020-03-12T14:20:00Z,0,0,14,10.7,1762,0
20342,2020-03-12T14:25:00Z,0,0,14,10.7,1762,0
20343,2020-03-12T14:30:00Z,0,0,14,10.7,1762,0
20344,2020-03-12T14:35:00Z,0,0,14,10.7,1762,0
20345,2020-03-12T14:40:00Z,0,0,14,10.7,1762,0
20346,2020-03-12T14:45:00Z,0,0,14,10.7,1762,0
20347,2020-03-12T14:50:00Z,0,0,14,10.7,1762,0
20348,2020-03-12T14:55:00Z,0,0,14,10.7,1762,0
20349,2020-03-12T15:00:00Z,0,0,14,10.1,1762,0
20350,2020-03-12T15:05:00Z,0,0,14,10.1,1762,0
20351,2020-03-12T15:10:00Z,0,0,14,10.1,1762,0
20352,2020-03-12T15:15:00Z,6,5,14,10.1,1762,0
20353,2020-03-12T15:20:00Z,58,43,14,10.1,1762,0
20354,2020-03-12T15:25:00Z,51,43,15,10.1,1762,0
20355,2020-03-12T15:30:00Z,14,13,15,10.1,1762,0
20356,2020-03-12T15:35:00Z,59,58,15,10.1,1762,0
20357,2020-03-12T15:40:00Z,45,43,15,10.1,1762,0
20358,2020-03-12T15:45:00Z,45,48,15,10.1,1762,0
20359,2020-03-12T15:50:00Z,63,68,15,10.1,1762,0
20360,2020-03-12T15:55:00Z,56,63,15,10.1,1762,0
20361,2020-03-12T16:00:00Z,48,51,15,8.1,1704,0
20362,2020-03-12T16:05:00Z,42,49,15,8.1,1704,0
20363,2020-03-12T16:10:00Z,42,40,15,8.1,1704,0
20364,2020-03-12T16:15:00Z,44,43,15,8.1,1704,0
20365,2020-03-12T16:20:00Z,47,43,15,8.1,1704,0
20366,2020-03-12T16:25:00Z,49,34,14,8.1,1704,0
20367,2020-03-12T16:30:00Z,41,48,14,8.1,1704,0
20368,2020-03-12T16:35:00Z,52,62,14,8.1,1704,0
20369,2020-03-12T16:40:00Z,65,74,14,8.1,1704,0
20370,2020-03-12T16:45:00Z,45,53,14,8.1,1704,0
20371,2020-03-12T16:50:00Z,41,41,13,8.1,1704,0
20372,2020-03-12T16:55:00Z,56,49,13,8.1,1704,0
20373,2020-03-12T17:00:00Z,51,46,13,4.4,1633,0
20374,2020-03-12T17:05:00Z,58,40,13,4.4,1633,0
20375,2020-03-12T17:10:00Z,45,34,13,4.4,1633,0
20376,2020-03-12T17:15:00Z,65,71,13,4.4,1633,0
20377,2020-03-12T17:20:00Z,54,43,13,4.4,1633,0
20378,2020-03-12T17:25:00Z,68,83,13,4.4,1633,0
20379,2020-03-12T17:30:00Z,70,92,13,4.4,1633,0
20380,2020-03-12T17:35:00Z,88,136,13,4.4,1633,0
20381,2020-03-12T17:40:00Z,85,52,13,4.4,1633,0
20382,2020-03-12T17:45:00Z,63,48,13,4.4,1633,0
20383,2020-03-12T17:50:00Z,51,37,14,4.4,1633,0
20384,2020-03-12T17:55:00Z,48,27,14,4.4,1633,0
20385,2020-03-12T18:00:00Z,55,28,15,1.8,1673,0
20386,2020-03-12T18:05:00Z,53,29,15,1.8,1673,0
20387,2020-03-12T18:10:00Z,52,32,15,1.8,1673,0
20388,2020-03-12T18:15:00Z,51,32,15,1.8,1673,0
20389,2020-03-12T18:20:00Z,31,20,16,1.8,1673,0
20390,2020-03-12T18:25:00Z,33,18,16,1.8,1673,0
20391,2020-03-12T18:30:00Z,40,20,16,1.8,1673,0
20392,2020-03-12T18:35:00Z,34,19,16,1.8,1673,0
20393,2020-03-12T18:40:00Z,44,30,16,1.8,1673,0
20394,2020-03-12T18:45:00Z,41,26,16,1.8,1673,0
20395,2020-03-12T18:50:00Z,57,36,16,1.8,1673,0
20396,2020-03-12T18:55:00Z,41,25,16,1.8,1673,0
20397,2020-03-12T19:05:00Z,38,19,16,0.2,1673,0
20398,2020-03-12T19:10:00Z,39,27,15,0.2,1673,0
20399,2020-03-12T19:15:00Z,48,23,15,0.2,1673,0
20400,2020-03-12T19:20:00Z,42,25,15,0.2,1673,0
20401,2020-03-12T19:25:00Z,30,15,15,0.2,1673,0
20402,2020-03-12T19:30:00Z,37,12,15,0.2,1673,0
20403,2020-03-12T19:35:00Z,29,20,14,0.2,1673,0
20404,2020-03-12T19:40:00Z,25,13,14,0.2,1673,0
20405,2020-03-12T19:45:00Z,37,29,13,0.2,1673,0
20406,2020-03-12T19:50:00Z,39,38,13,0.2,1673,0
20407,2020-03-12T19:55:00Z,0,0,13,0.2,1673,0
20408,2020-03-12T20:00:00Z,0,0,13,-0.4,1673,0
20409,2020-03-12T20:05:00Z,0,0,13,-0.4,1673,0
20410,2020-03-12T20:10:00Z,0,0,13,-0.4,1673,0
20411,2020-03-12T20:15:00Z,4,3,13,-0.4,1673,0
20412,2020-03-12T20:20:00Z,0,0,13,-0.4,1673,0
20413,2020-03-12T20:25:00Z,0,0,13,-0.4,1673,0
20414,2020-03-12T20:30:00Z,0,0,13,-0.4,1673,0
20415,2020-03-12T20:35:00Z,0,0,13,-0.4,1673,0
20416,2020-03-12T20:40:00Z,0,0,13,-0.4,1673,0
