Deployment;x;y;acquisition_time;Name;sex;tag;latitude;longitude;date_min;date_max;n_loc;year;month;day;hour;minute;second
9916961_20213;2805091.8999578;1182667.28548482;2020-02-20T17:00:12Z;46;f;16961;46.763598562628;10.1238986478384;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;20;17;0;12
9916961_20213;2805086.77256441;1182638.3056502;2020-02-20T18:00:38Z;46;f;16961;46.7633396075919;10.1238185841489;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;20;18;0;38
9916961_20213;2805095.62884304;1182636.44953418;2020-02-20T19:00:42Z;46;f;16961;46.7633201942394;10.1239336166234;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;20;19;0;42
9916961_20213;2805102.02058999;1182642.88105904;2020-02-20T20:00:42Z;46;f;16961;46.7633760468434;10.1240201194921;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;20;20;0;42
9916961_20213;2804995.52938128;1182678.69175307;2020-02-20T21:00:18Z;46;f;16961;46.7637307695695;10.1226429613271;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;20;21;0;18
9916961_20213;2804989.0618489;1182660.07295402;2020-02-20T22:00:42Z;46;f;16961;46.7635653735422;10.1225500104047;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;20;22;0;42
9916961_20213;2804949.20952503;1182592.46917765;2020-02-20T23:00:42Z;46;f;16961;46.7629698657064;10.1219983651766;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;20;23;0;42
9916961_20213;2804973.21078483;1182597.16570636;2020-02-21T00:00:42Z;46;f;16961;46.7630047038523;10.1223144674725;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;0;0;42
9916961_20213;2804964.23707358;1182591.16955623;2020-02-21T01:00:42Z;46;f;16961;46.7629535584577;10.122194383046;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;1;0;42
9916961_20213;2804978.74766837;1182577.20653198;2020-02-21T02:00:14Z;46;f;16961;46.7628235637366;10.1223779674954;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;2;0;14
9916961_20213;2804973.79311486;1182586.32889211;2020-02-21T03:00:42Z;46;f;16961;46.7629070998236;10.1223172336676;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;3;0;42
9916961_20213;2804955.74367802;1182550.62777236;2020-02-21T04:00:14Z;46;f;16961;46.7625916938411;10.1220651162076;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;4;0;14
9916961_20213;2805086.75435334;1182533.1083248;2020-02-21T05:00:41Z;46;f;16961;46.7623938714706;10.1237712177026;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;5;0;41
9916961_20213;2805174.06528056;1182500.7253732;2020-02-21T06:00:17Z;46;f;16961;46.7620758585431;10.1248989467561;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;6;0;17
9916961_20213;2805436.70174823;1182520.53886668;2020-02-21T07:00:42Z;46;f;16961;46.7621730451966;10.1283437457497;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;7;0;42
9916961_20213;2805431.65285756;1182525.19329699;2020-02-21T08:00:42Z;46;f;16961;46.7622164461874;10.1282797827986;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;8;0;42
9916961_20213;2805437.0280053;1182514.09389439;2020-02-21T09:00:42Z;46;f;16961;46.7621150033054;10.1283451217844;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;9;0;42
9916961_20213;2805433.40861164;1182537.609606;2020-02-21T10:00:16Z;46;f;16961;46.7623275292646;10.1283083240466;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;10;0;16
9916961_20213;2805438.56136015;1182509.36121051;2020-02-21T11:00:36Z;46;f;16961;46.7620719829015;10.1283630579063;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;11;0;36
9916961_20213;2805443.81328317;1182538.64681568;2020-02-21T12:00:25Z;46;f;16961;46.7623336453128;10.1284449079163;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;12;0;25
9916961_20213;2805437.0514832;1182513.40944561;2020-02-21T13:00:42Z;46;f;16961;46.7621088427668;10.1283451217844;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;13;0;42
9916961_20213;2805425.84883944;1182494.44499868;2020-02-21T14:00:16Z;46;f;16961;46.7619418040643;10.1281900547261;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;14;0;16
9916961_20213;2805443.06001795;1182515.61978421;2020-02-21T15:00:36Z;46;f;16961;46.7621268611105;10.1284247196303;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;15;0;36
9916961_20213;2805294.1693633;1182479.16722149;2020-02-21T16:00:16Z;46;f;16961;46.7618450463129;10.1264605267528;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;16;0;16
9916961_20213;2805278.29000496;1182452.97535611;2020-02-21T17:00:47Z;46;f;16961;46.7616144704845;10.1262410434273;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;17;0;47
9916961_20213;2805360.72535375;1182448.93449427;2020-02-21T18:01:12Z;46;f;16961;46.7615527359198;10.1273176718592;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;18;1;12
9916961_20213;2805173.20439265;1182527.91220408;2020-02-21T19:00:42Z;46;f;16961;46.7623205377892;10.1248998687637;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;19;0;42
9916961_20213;2805175.03125309;1182523.86377609;2020-02-21T20:00:41Z;46;f;16961;46.7622835791055;10.1249219541432;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;20;0;41
9916961_20213;2804989.82173617;1182590.69568704;2020-02-21T21:00:42Z;46;f;16961;46.7629414260534;10.1225288851969;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;21;0;42
9916961_20213;2804706.61057659;1183282.97048141;2020-02-21T22:00:08Z;46;f;16961;46.7692521913988;10.1191333373309;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;22;0;8
9916961_20213;2804671.51846925;1183423.48302551;2020-02-21T23:00:09Z;46;f;16961;46.7705262082611;10.1187370245588;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;21;23;0;9
9916961_20213;2804409.41468604;1183423.7854731;2020-02-22T00:00:41Z;46;f;16961;46.7706094144841;10.1153076636636;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;0;0;41
9916961_20213;2804602.95278647;1183406.52594446;2020-02-22T01:00:08Z;46;f;16961;46.7703948261783;10.1178322971701;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;1;0;8
9916961_20213;2804745.47819205;1183367.11356316;2020-02-22T02:00:42Z;46;f;16961;46.7699967065668;10.1196795301444;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;2;0;42
9916961_20213;2804577.26622103;1182986.8843117;2020-02-22T03:00:09Z;46;f;16961;46.7666300590101;10.1173086316923;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;3;0;9
9916961_20213;2804488.04413337;1182972.30549423;2020-02-22T04:00:42Z;46;f;16961;46.7665263880153;10.1161347773127;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;4;0;42
9916961_20213;2804314.18934312;1182705.65605993;2020-02-22T05:00:09Z;46;f;16961;46.7641825021581;10.113741122828;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;5;0;9
9916961_20213;2804384.26347555;1182489.76202486;2020-02-22T06:01:42Z;46;f;16961;46.7622200748349;10.1145615099458;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;6;1;42
9916961_20213;2804694.15394516;1182324.62250533;2020-02-22T07:00:23Z;46;f;16961;46.7606402927077;10.1185418035241;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;7;0;23
9916961_20213;2804679.92694312;1182335.37103014;2020-02-22T08:00:42Z;46;f;16961;46.7607412951963;10.1183604901326;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;8;0;42
9916961_20213;2804674.68453356;1182330.32915361;2020-02-22T09:00:42Z;46;f;16961;46.7606975783858;10.1182896543508;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;9;0;42
9916961_20213;2804674.67184348;1182335.8430641;2020-02-22T10:00:08Z;46;f;16961;46.7607471534035;10.1182919533998;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;10;0;8
9916961_20213;2804678.96201895;1182330.71276705;2020-02-22T11:00:42Z;46;f;16961;46.7606997129715;10.1183457843166;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;11;0;42
9916961_20213;2804673.13828452;1182333.36987134;2020-02-22T12:00:14Z;46;f;16961;46.7607253900728;10.1182707855555;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;12;0;14
9916961_20213;2804725.67708306;1182400.29979181;2020-02-22T13:00:42Z;46;f;16961;46.7613109594721;10.1189880328183;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;13;0;42
9916961_20213;2804726.20371918;1182386.93330863;2020-02-22T14:00:21Z;46;f;16961;46.7611906304152;10.1189889451248;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;14;0;21
9916961_20213;2804742.62866086;1182382.80151329;2020-02-22T15:01:00Z;46;f;16961;46.76114843709;10.1192019718166;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;15;1;0
9916961_20213;2804780.46730727;1182430.1740813;2020-02-22T16:00:20Z;46;f;16961;46.7615626952337;10.1197181743027;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;16;0;20
9916961_20213;2804845.50272272;1182508.00717532;2020-02-22T17:00:42Z;46;f;16961;46.7622424345061;10.1206038133103;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;17;0;42
9916961_20213;2804905.38912939;1182483.62424494;2020-02-22T18:00:42Z;46;f;16961;46.7620048102995;10.1213763607493;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;18;0;42
9916961_20213;2805041.93872592;1182609.33218998;2020-02-22T19:00:10Z;46;f;16961;46.7630929323016;10.1232190587977;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;19;0;10
9916961_20213;2805053.08818073;1182581.60156592;2020-02-22T20:00:42Z;46;f;16961;46.7628401974573;10.1233525018985;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;20;0;42
9916961_20213;2805058.66821815;1182585.02824558;2020-02-22T21:00:42Z;46;f;16961;46.7628692862924;10.1234270381442;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;21;0;42
9916961_20213;2805062.66663886;1182572.00787627;2020-02-22T22:00:10Z;46;f;16961;46.7627510001667;10.1234735154454;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;22;0;10
9916961_20213;2805083.04318357;1182574.70497537;2020-02-22T23:00:42Z;46;f;16961;46.7627689749031;10.1237413011033;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;22;23;0;42
9916961_20213;2805085.3559293;1182572.90067961;2020-02-23T00:00:42Z;46;f;16961;46.7627520419922;10.1237707494379;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;0;0;42
9916961_20213;2805082.95194221;1182567.09970309;2020-02-23T01:00:09Z;46;f;16961;46.7627006303064;10.123736700365;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;1;0;9
9916961_20213;2805103.99642276;1182575.97704426;2020-02-23T02:00:12Z;46;f;16961;46.7627739601957;10.1240159931225;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;2;0;12
9916961_20213;2805085.32018861;1182571.89307871;2020-02-23T03:00:42Z;46;f;16961;46.7627429944926;10.12376983046;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;3;0;42
9916961_20213;2805086.321158;1182566.28505345;2020-02-23T04:00:09Z;46;f;16961;46.7626922692426;10.1237804133358;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;4;0;9
9916961_20213;2805085.08832129;1182568.39452997;2020-02-23T05:00:14Z;46;f;16961;46.7627116133289;10.12376522972;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;5;0;14
9916961_20213;2805104.87283141;1182569.8932798;2020-02-23T06:01:06Z;46;f;16961;46.762718996298;10.1240247330523;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;6;1;6
9916961_20213;2805307.73179153;1182539.12382611;2020-02-23T07:00:20Z;46;f;16961;46.7623798861165;10.1266648434722;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;7;0;20
9916961_20213;2805372.50228472;1182500.46630655;2020-02-23T08:00:42Z;46;f;16961;46.7620123844572;10.1274948579896;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;8;0;42
9916961_20213;2805376.77070871;1182539.08474147;2020-02-23T09:00:42Z;46;f;16961;46.7623582542805;10.1275680240606;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;9;0;42
9916961_20213;2805369.1570718;1182532.38634296;2020-02-23T10:00:16Z;46;f;16961;46.7623003818058;10.1274654141365;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;10;0;16
9916961_20213;2805375.99452367;1182525.81326916;2020-02-23T11:00:36Z;46;f;16961;46.762239180979;10.1275519158095;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;11;0;36
9916961_20213;2805377.77982281;1182541.44329751;2020-02-23T12:00:15Z;46;f;16961;46.7623791469632;10.1275822838474;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;12;0;15
9916961_20213;2805478.63006068;1182501.88324499;2020-02-23T13:00:41Z;46;f;16961;46.7619923972209;10.1288838949368;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;13;0;41
9916961_20213;2805471.40993163;1182529.92072096;2020-02-23T14:00:36Z;46;f;16961;46.7622466852876;10.1288020226404;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;14;0;36
9916961_20213;2805482.32815188;1182509.96618137;2020-02-23T15:00:42Z;46;f;16961;46.7620639233757;10.1289359026619;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;15;0;42
9916961_20213;2805445.62899721;1182560.79506307;2020-02-23T16:00:16Z;46;f;16961;46.7625322014518;10.1284786014479;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;16;0;16
9916961_20213;2805139.08140646;1182691.393879;2020-02-23T17:00:32Z;46;f;16961;46.7638007736638;10.1245267151162;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;17;0;32
9916961_20213;2805091.52085989;1182638.30960958;2020-02-23T18:00:43Z;46;f;16961;46.7633381813575;10.1238807064627;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;18;0;43
9916961_20213;2805098.81106502;1182652.38494849;2020-02-23T19:00:43Z;46;f;16961;46.7634624765549;10.1239823882648;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;19;0;43
9916961_20213;2805096.11735511;1182628.35044038;2020-02-23T20:00:42Z;46;f;16961;46.763247231626;10.1239363790793;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;20;0;42
9916961_20213;2805103.7777148;1182633.68018917;2020-02-23T21:00:14Z;46;f;16961;46.7632927884903;10.124038985063;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;21;0;14
9916961_20213;2805060.6293868;1182641.72599218;2020-02-23T22:00:42Z;46;f;16961;46.7633784049879;10.1234780927979;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;22;0;42
9916961_20213;2804621.09800946;1182990.77837536;2020-02-23T23:00:13Z;46;f;16961;46.7666516045638;10.1178838472823;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;23;23;0;13
9916961_20213;2804527.70367326;1183232.4031213;2020-02-24T00:00:42Z;46;f;16961;46.7688525395231;10.1167698899338;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;0;0;42
9916961_20213;2804523.0439976;1183224.66177091;2020-02-24T01:00:11Z;46;f;16961;46.7687843740625;10.1167054630154;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;1;0;11
9916961_20213;2804308.78156921;1183142.50374041;2020-02-24T02:00:15Z;46;f;16961;46.7681115106377;10.1138653613152;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;2;0;15
9916961_20213;2804388.2990336;1183234.02201414;2020-02-24T03:00:42Z;46;f;16961;46.7689098836508;10.1149466297506;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;3;0;42
9916961_20213;2804493.67109614;1182967.15784142;2020-02-24T04:00:12Z;46;f;16961;46.7664783822283;10.1162060980148;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;4;0;12
9916961_20213;2804500.6331517;1182972.33522321;2020-02-24T05:00:41Z;46;f;16961;46.7665227905917;10.116299499264;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;5;0;41
9916961_20213;2804354.73368814;1182787.82653645;2020-02-24T06:01:19Z;46;f;16961;46.7649087951079;10.1143082460539;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;6;1;19
9916961_20213;2804558.29560087;1182715.41564098;2020-02-24T07:00:42Z;46;f;16961;46.7641953292637;10.1169391133076;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;7;0;42
9916961_20213;2804558.34051632;1182724.38975928;2020-02-24T08:00:10Z;46;f;16961;46.7642759945372;10.1169437111662;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;8;0;10
9916961_20213;2804559.19004237;1182713.99023808;2020-02-24T09:00:43Z;46;f;16961;46.7641822399562;10.116950178275;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;9;0;43
9916961_20213;2804577.48668896;1182703.50973141;2020-02-24T10:00:26Z;46;f;16961;46.7640823995115;10.1171848685015;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;10;0;26
9916961_20213;2804554.76155157;1182716.95280523;2020-02-24T11:00:42Z;46;f;16961;46.7642102338676;10.1168935644098;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;11;0;42
9916961_20213;2804555.86556533;1182720.64227929;2020-02-24T12:00:09Z;46;f;16961;46.7642430639493;10.1169096568526;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;12;0;9
9916961_20213;2804561.84411311;1182698.02168172;2020-02-24T13:01:14Z;46;f;16961;46.7640378645347;10.116977765441;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;13;1;14
9916961_20213;2804528.25504861;1182664.2654182;2020-02-24T14:00:43Z;46;f;16961;46.763744702672;10.1165232404563;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;14;0;43
9916961_20213;2804519.86181307;1182681.25640318;2020-02-24T15:00:08Z;46;f;16961;46.7639000318443;10.1164210242226;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;15;0;8
9916961_20213;2804491.69217515;1182630.9632495;2020-02-24T16:00:42Z;46;f;16961;46.7634565342621;10.1160300175901;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;16;0;42
9916961_20213;2804632.39868105;1182698.00225782;2020-02-24T17:00:42Z;46;f;16961;46.7640160205262;10.1179008155775;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;17;0;42
9916961_20213;2804572.07305311;1182693.08644088;2020-02-24T18:00:59Z;46;f;16961;46.7639903546175;10.1171093842299;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;18;0;59
9916961_20213;2804429.73137372;1182946.59095539;2020-02-24T19:00:42Z;46;f;16961;46.766313107514;10.1153603561948;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;19;0;42
9916961_20213;2804526.04308933;1183450.45845064;2020-02-24T20:00:42Z;46;f;16961;46.7708134078643;10.1168456091428;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;20;0;42
9916961_20213;2804425.4031338;1183462.24111114;2020-02-24T21:00:09Z;46;f;16961;46.7709502312549;10.1155340422805;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;21;0;9
9916961_20213;2804732.92208577;1183159.63408129;2020-02-24T22:00:42Z;46;f;16961;46.7681352884004;10.1194224303766;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;22;0;42
9916961_20213;2804683.03202403;1183161.17176365;2020-02-24T23:00:42Z;46;f;16961;46.7681644446129;10.1187703616451;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;24;23;0;42
9916961_20213;2804720.72091144;1183041.49308534;2020-02-25T00:00:08Z;46;f;16961;46.7670769294264;10.1192099497596;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;0;0;8
9916961_20213;2804986.94937438;1182734.05096724;2020-02-25T01:00:42Z;46;f;16961;46.7642310986921;10.1225555005387;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;1;0;42
9916961_20213;2805097.0603371;1182626.48788565;2020-02-25T02:00:57Z;46;f;16961;46.7632301966258;10.1239478813369;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;2;0;57
9916961_20213;2805096.01247257;1182633.46482084;2020-02-25T03:00:10Z;46;f;16961;46.7632932430558;10.1239372983048;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;3;0;10
9916961_20213;2805102.97536449;1182631.43603524;2020-02-25T04:00:42Z;46;f;16961;46.7632728602022;10.1240274826903;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;4;0;42
9916961_20213;2805090.58343825;1182630.76065571;2020-02-25T05:00:57Z;46;f;16961;46.7632706035939;10.1238650604194;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;5;0;57
9916961_20213;2805160.56592359;1182624.79000752;2020-02-25T06:00:11Z;46;f;16961;46.7631953775899;10.1247779431281;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;6;0;11
9916961_20213;2805275.3577931;1182644.40853135;2020-02-25T07:00:42Z;46;f;16961;46.7633363888407;10.1262885227518;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;7;0;42
9916961_20213;2805447.48791687;1182589.71457935;2020-02-25T08:00:42Z;46;f;16961;46.7627916189782;10.1285158993055;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;8;0;42
9916961_20213;2805435.82535268;1182596.4738857;2020-02-25T09:00:41Z;46;f;16961;46.7628559827843;10.1283663565956;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;9;0;41
9916961_20213;2805442.46137975;1182608.09591079;2020-02-25T10:00:42Z;46;f;16961;46.7629584200775;10.1284583884984;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;10;0;42
9916961_20213;2805444.77926897;1182592.81146441;2020-02-25T11:00:42Z;46;f;16961;46.7628202957801;10.1284818531179;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;11;0;42
9916961_20213;2805421.5777559;1182607.90783572;2020-02-25T12:00:18Z;46;f;16961;46.7629631692772;10.1281850922974;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;12;0;18
9916961_20213;2805421.47545634;1182609.88496503;2020-02-25T13:00:41Z;46;f;16961;46.7629809755147;10.1281846411537;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;13;0;41
9916961_20213;2805260.25885685;1182669.37930298;2020-02-25T14:01:16Z;46;f;16961;46.7635655325251;10.1261021846183;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;14;1;16
9916961_20213;2805260.08248643;1182690.95885268;2020-02-25T15:00:42Z;46;f;16961;46.7637595904514;10.1261095532611;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;15;0;42
9916961_20213;2805143.20469984;1182745.56552049;2020-02-25T16:00:11Z;46;f;16961;46.7642865158836;10.1246049359119;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;16;0;11
9916961_20213;2805131.46200665;1182749.54857651;2020-02-25T17:00:42Z;46;f;16961;46.7643259402799;10.1244530919685;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;17;0;42
9916961_20213;2805132.86874681;1182653.03977099;2020-02-25T18:00:41Z;46;f;16961;46.7634578769912;10.1244282491441;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;18;0;41
9916961_20213;2805134.75625716;1182681.10432921;2020-02-25T19:00:20Z;46;f;16961;46.7637096007903;10.1244655190736;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;19;0;20
9916961_20213;2805132.69420609;1182653.00160587;2020-02-25T20:00:43Z;46;f;16961;46.7634575876268;10.1244259485731;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;20;0;43
9916961_20213;2805136.73806179;1182653.02387935;2020-02-25T21:00:18Z;46;f;16961;46.7634565426316;10.1244788632197;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;21;0;18
9916961_20213;2804571.72211489;1183163.00311773;2020-02-25T22:00:42Z;46;f;16961;46.7682151030439;10.1173148111838;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;22;0;42
9916961_20213;2804467.2826476;1183233.36162455;2020-02-25T23:00:42Z;46;f;16961;46.7688797063376;10.115979764234;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;25;23;0;42
9916961_20213;2804410.77484463;1183423.08348856;2020-02-26T00:00:14Z;46;f;16961;46.7706026860943;10.1153251471399;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;26;0;0;14
9916961_20213;2804706.80438874;1183053.51636635;2020-02-26T01:00:15Z;46;f;16961;46.7671892977688;10.1190332482945;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;26;1;0;15
9916961_20213;2804662.73116563;1183018.74301167;2020-02-26T02:00:41Z;46;f;16961;46.7668902216471;10.1184410602674;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;2;26;2;0;41
