Longitude,Latitude,Time,Temperature,elevation
10.1870385,46.6591715,2019-09-21T18:00:41Z,9,1999
10.1912,46.6543205,2019-09-21T20:01:10Z,21,1746
10.1869333,46.6442797,2019-09-21T22:01:08Z,8.5,1927
10.1958574,46.64669,2019-09-22T02:01:08Z,26,2135
10.1964902,46.6395353,2019-09-22T06:00:36Z,21,2032
10.1962074,46.6403745,2019-09-22T10:00:33Z,27.5,2049
10.2095058,46.6352116,2019-09-22T14:01:03Z,12,2189
10.1956835,46.6436058,2019-09-22T18:00:33Z,10,2117
10.1975759,46.6443635,2019-09-22T20:00:41Z,17,2164
10.1975759,46.6443635,2019-09-22T22:01:10Z,21,2164
10.1478863,46.6266207,2019-09-23T02:01:07Z,19.5,2679
10.207134,46.6366176,2019-09-23T06:01:10Z,16.5,2208
10.207134,46.6366176,2019-09-23T10:01:10Z,15,2208
10.1962864,46.6442204,2019-09-23T14:00:33Z,8.5,2141
10.175738,46.6504007,2019-09-23T18:01:07Z,6,1845
10.1785789,46.6542417,2019-09-23T20:00:35Z,16.5,1744
10.1788357,46.6540264,2019-09-23T22:00:12Z,20.5,1744
10.1788357,46.6540264,2019-09-24T02:01:10Z,4,1744
10.1957834,46.6464366,2019-09-24T06:00:35Z,14,2135
10.2020724,46.6450781,2019-09-24T10:00:33Z,17.5,2321
10.1927442,46.646649,2019-09-24T14:01:10Z,13,2069
10.2042826,46.6408215,2019-09-24T18:00:56Z,8,2242
10.2115202,46.6287216,2019-09-24T20:00:56Z,8,2145
10.2115202,46.6287216,2019-09-24T22:01:10Z,18,2145
10.2035212,46.6392976,2019-09-25T02:00:35Z,19.5,2196
10.20357,46.6392979,2019-09-25T06:01:07Z,22.5,2196
10.1933699,46.6391746,2019-09-25T10:01:07Z,16.5,1958
10.1933699,46.6391746,2019-09-25T14:01:10Z,10,1958
10.2108772,46.6638745,2019-09-25T18:01:10Z,6,1797
10.1681511,46.6627982,2019-09-25T20:01:10Z,7.5,1748
10.1489461,46.6850301,2019-09-25T22:01:05Z,3.5,1812
10.1420693,46.7024383,2019-09-26T02:01:07Z,19.5,2150
10.1430179,46.6979581,2019-09-26T06:01:07Z,24.5,1908
10.1458739,46.7115851,2019-09-26T10:01:07Z,23,2600
10.126808,46.7027997,2019-09-26T14:00:39Z,26,2023
10.126808,46.7027997,2019-09-26T18:01:10Z,23.5,2023
10.1667615,46.679644,2019-09-26T20:00:34Z,6.5,1846
10.1770888,46.6473074,2019-09-26T22:00:38Z,6,1810
10.1770888,46.6473074,2019-09-27T02:01:10Z,5,1810
10.2011452,46.6420914,2019-09-27T06:00:34Z,24,2199
10.1949639,46.6447496,2019-09-27T10:00:34Z,23,2121
10.1965403,46.6395146,2019-09-27T14:01:09Z,18.5,2032
10.189603,46.6540915,2019-09-27T18:00:48Z,9,1735
10.1710792,46.6616973,2019-09-27T20:00:36Z,11,1756
10.160202,46.6782365,2019-09-27T22:01:06Z,8,1884
10.160202,46.6782365,2019-09-28T02:01:10Z,8,1884
10.1699894,46.6545938,2019-09-28T06:00:36Z,20.5,1752
10.1621083,46.6602175,2019-09-28T10:01:06Z,24.5,1719
10.170325,46.6543267,2019-09-28T14:01:06Z,26,1760
10.2155183,46.6252952,2019-09-28T18:01:03Z,20.5,2121
10.1739579,46.6572445,2019-09-28T20:01:05Z,11,1733
10.1587345,46.6802496,2019-09-28T22:00:42Z,8,1878
10.2002976,46.6514303,2019-09-29T02:00:33Z,6,2043
10.1981092,46.6440506,2019-09-29T06:00:33Z,23,2176
10.2001983,46.6423732,2019-09-29T10:00:33Z,24,2186
10.2002523,46.6423945,2019-09-29T14:01:09Z,23,2202
10.2002523,46.6423945,2019-09-29T18:01:10Z,15,2202
10.195871,46.6464097,2019-09-29T20:00:36Z,20.5,2135
10.187023,46.6620277,2019-09-29T22:01:09Z,8.5,2038
10.1689367,46.6641873,2019-09-30T02:00:41Z,11.5,1766
10.1706949,46.6535259,2019-09-30T06:00:35Z,19.5,1753
10.1709806,46.6537431,2019-09-30T10:00:35Z,26.5,1763
10.1723199,46.6527718,2019-09-30T14:00:57Z,26.5,1773
10.170349,46.6512454,2019-09-30T18:01:09Z,10.5,1718
10.1696829,46.6504973,2019-09-30T20:01:05Z,23.5,1700
10.1696829,46.6504973,2019-09-30T22:01:10Z,12.5,1700
10.2035756,46.6501711,2019-10-01T02:00:57Z,7.5,2184
10.2035756,46.6501711,2019-10-01T06:01:10Z,9.5,2184
10.193822,46.646288,2019-10-01T10:00:35Z,19,2089
10.1938114,46.6463265,2019-10-01T14:00:57Z,26,2089
10.1938114,46.6463265,2019-10-01T18:01:10Z,11,2089
10.1938114,46.6463265,2019-10-01T20:01:10Z,13,2089
10.1938114,46.6463265,2019-10-01T22:01:10Z,9.5,2089
10.2001279,46.6468249,2019-10-02T02:00:58Z,17.5,2245
10.2001279,46.6468249,2019-10-02T06:01:10Z,11.5,2245
10.2001279,46.6468249,2019-10-02T10:01:10Z,22,2245
10.2001279,46.6468249,2019-10-02T14:01:10Z,22.5,2245
10.1936926,46.6207837,2019-10-02T18:01:08Z,11,1780
10.1998791,46.6468279,2019-10-02T20:01:10Z,8,2245
10.198039,46.6441386,2019-10-02T22:00:40Z,17,2176
10.198039,46.6441386,2019-10-03T02:01:10Z,2,2176
10.1974235,46.6388146,2019-10-03T06:00:35Z,21,2029
10.197425,46.6394046,2019-10-03T10:00:33Z,28.5,2053
10.197483,46.63948,2019-10-03T14:00:33Z,23,2053
10.197483,46.63948,2019-10-03T18:01:10Z,4,2053
10.1655151,46.6770487,2019-10-03T20:01:10Z,1,1842
10.159594,46.6917295,2019-10-03T22:01:06Z,3,2206
10.1783334,46.6827734,2019-10-04T02:00:36Z,2.5,2073
10.2137084,46.6654495,2019-10-04T06:00:57Z,26,1868
10.196487,46.6542447,2019-10-04T10:00:33Z,24,1861
10.1969715,46.6543799,2019-10-04T14:01:10Z,26.5,1882
10.1979477,46.6427368,2019-10-04T18:00:35Z,9,2151
10.199955,46.6462319,2019-10-04T20:00:36Z,12.5,2247
10.2011927,46.6479258,2019-10-04T22:00:35Z,12.5,2277
10.206283,46.637372,2019-10-05T02:01:08Z,8.5,2224
10.206283,46.637372,2019-10-05T06:01:10Z,22.5,2224
10.1889063,46.6435606,2019-10-05T10:00:35Z,26,1962
10.188942,46.6436599,2019-10-05T14:00:36Z,26.5,1962
10.1975785,46.6413311,2019-10-05T18:00:33Z,15,2097
10.1963586,46.6442243,2019-10-05T20:00:12Z,9,2141
10.1963586,46.6442243,2019-10-05T22:01:10Z,7,2141
10.1798023,46.6484928,2019-10-06T02:01:03Z,6,1838
10.1798023,46.6484928,2019-10-06T06:01:10Z,12.5,1838
10.1798023,46.6484928,2019-10-06T10:01:10Z,25,1838
10.1798023,46.6484928,2019-10-06T14:01:10Z,18.5,1838
10.2044247,46.6388768,2019-10-06T18:01:05Z,11.5,2227
10.2034536,46.6394103,2019-10-06T20:00:34Z,19,2196
10.192923,46.6441387,2019-10-06T22:00:33Z,5.5,2073
10.192923,46.6441387,2019-10-07T02:01:10Z,3,2073
10.2013043,46.6380497,2019-10-07T06:01:04Z,24,2115
10.1992256,46.6382235,2019-10-07T10:01:08Z,24.5,2054
10.1980696,46.6389089,2019-10-07T14:00:33Z,19,2045
10.1980696,46.6389089,2019-10-07T18:01:10Z,4.5,2045
10.1725808,46.671557,2019-10-07T20:01:08Z,4,1992
10.1789125,46.667495,2019-10-07T22:00:53Z,7,2026
10.1789125,46.667495,2019-10-08T02:01:10Z,24.5,2026
10.1976774,46.6470323,2019-10-08T06:00:33Z,14.5,2178
10.1971382,46.644111,2019-10-08T10:00:35Z,24.5,2154
10.1977497,46.6441828,2019-10-08T14:01:04Z,23.5,2164
10.2126867,46.6153536,2019-10-08T18:01:08Z,8,1864
10.2126867,46.6153536,2019-10-08T20:01:10Z,6,1864
10.2233509,46.6415278,2019-10-08T22:00:33Z,6.5,2384
10.1995962,46.6486031,2019-10-09T02:00:35Z,11,2219
10.1995962,46.6486031,2019-10-09T06:01:10Z,24,2219
10.1982784,46.6461868,2019-10-09T10:00:57Z,22,2197
10.1982421,46.6461103,2019-10-09T14:00:33Z,23,2197
10.1867783,46.6530725,2019-10-09T18:00:34Z,4.5,1726
10.1802256,46.6576958,2019-10-09T20:00:55Z,19,1958
10.1802256,46.6576958,2019-10-09T22:01:10Z,6,1958
10.1816557,46.6835785,2019-10-10T02:01:10Z,3.5,2167
10.2025127,46.6711682,2019-10-10T06:01:03Z,23,2212
10.2061404,46.6709271,2019-10-10T10:00:33Z,23.5,2214
10.2061566,46.6709414,2019-10-10T14:00:33Z,27.5,2214
10.1989691,46.6566398,2019-10-10T18:01:08Z,4,1880
10.1863043,46.6411752,2019-10-10T20:01:10Z,11,1881
10.1859949,46.6365017,2019-10-10T22:01:10Z,16,1772
10.2052793,46.6396845,2019-10-11T02:01:08Z,2.5,2261
10.199843,46.6561403,2019-10-11T06:01:08Z,18,1920
10.1969371,46.644919,2019-10-11T10:00:33Z,27,2164
10.1969371,46.644919,2019-10-11T14:01:10Z,13,2164
10.1969371,46.644919,2019-10-11T18:01:10Z,8,2164
10.184685,46.6306789,2019-10-11T20:00:50Z,17.5,1969
10.1939884,46.6367293,2019-10-11T22:01:02Z,22.5,1833
10.1927667,46.6369029,2019-10-12T02:01:07Z,15.5,1888
10.1972887,46.6398076,2019-10-12T06:00:33Z,18,2059
10.1969781,46.6389349,2019-10-12T10:00:58Z,28.5,2017
10.1969639,46.6389632,2019-10-12T14:00:38Z,31,2017
10.1969639,46.6389632,2019-10-12T18:01:10Z,7,2017
10.2084649,46.6523459,2019-10-12T20:01:06Z,8,2217
10.2088735,46.6659986,2019-10-12T22:01:07Z,7.5,1862
10.2088735,46.6659986,2019-10-13T02:01:10Z,7,1862
10.2088735,46.6659986,2019-10-13T06:01:10Z,9.5,1862
10.2075481,46.6595214,2019-10-13T10:01:03Z,23.5,1920
10.2070408,46.646596,2019-10-13T14:01:07Z,28,2503
10.2018712,46.6527901,2019-10-13T18:01:10Z,27,2057
10.2018139,46.6528646,2019-10-13T20:01:03Z,27.5,2057
10.2015276,46.6524983,2019-10-13T22:00:33Z,18,2058
10.1679521,46.6196536,2019-10-14T02:01:07Z,7.5,2521
10.1679521,46.6196536,2019-10-14T06:01:10Z,29,2521
10.2010652,46.6419985,2019-10-14T10:00:35Z,27,2199
10.2011148,46.6420685,2019-10-14T14:00:53Z,24.5,2199
10.1824527,46.6478802,2019-10-14T18:01:01Z,8.5,1870
10.1824527,46.6478802,2019-10-14T20:01:10Z,24,1870
10.2140364,46.6606746,2019-10-14T22:00:33Z,9,1904
10.2140364,46.6606746,2019-10-15T02:01:10Z,10.5,1904
10.2012293,46.6530164,2019-10-15T06:01:10Z,24.5,2036
10.2041899,46.6500453,2019-10-15T10:01:05Z,12.5,2203
10.2016935,46.6494924,2019-10-15T14:01:09Z,11,2206
10.2093608,46.6515612,2019-10-15T18:01:10Z,7.5,2293
10.1981219,46.6405843,2019-10-15T20:01:09Z,7.5,2094
10.2043896,46.6537628,2019-10-15T22:00:33Z,19,2113
10.2088664,46.6525157,2019-10-16T02:00:36Z,4,2222
10.2001256,46.646227,2019-10-16T06:00:33Z,3,2247
10.2101549,46.6497063,2019-10-16T10:01:09Z,30.5,2449
10.2012644,46.6513889,2019-10-16T14:00:36Z,31,2060
10.1985282,46.6548433,2019-10-16T18:00:35Z,18.5,1950
10.1985282,46.6548433,2019-10-16T20:01:10Z,7,1950
10.1905149,46.6558238,2019-10-16T22:01:09Z,21.5,1752
10.1905149,46.6558238,2019-10-17T02:01:10Z,3.5,1752
10.1905149,46.6558238,2019-10-17T06:01:10Z,24.5,1752
10.1969514,46.6389221,2019-10-17T10:00:35Z,23.5,2017
10.2120381,46.6395847,2019-10-17T14:00:34Z,24,2365
10.2137146,46.6566956,2019-10-17T18:01:09Z,7,2054
10.2137146,46.6566956,2019-10-17T20:01:10Z,11,2054
10.1904879,46.6550544,2019-10-17T22:00:59Z,5.5,1740
10.1904879,46.6550544,2019-10-18T02:01:10Z,6.5,1740
10.2165912,46.659628,2019-10-18T06:00:35Z,16.5,1952
10.2164966,46.6596788,2019-10-18T10:00:57Z,23,1952
10.2166722,46.659558,2019-10-18T14:00:36Z,19.5,1952
10.2008479,46.6596302,2019-10-18T18:00:33Z,17,1840
10.2006646,46.659415,2019-10-18T20:00:13Z,21,1831
10.2070725,46.6628275,2019-10-18T22:00:34Z,14,1785
10.2070725,46.6628275,2019-10-19T02:01:10Z,16,1785
10.2014991,46.6520057,2019-10-19T06:01:10Z,19.5,2066
10.2014991,46.6520057,2019-10-19T10:01:10Z,22.5,2066
10.2043074,46.6517415,2019-10-19T14:01:09Z,24,2154
10.2043074,46.6517415,2019-10-19T18:01:10Z,12,2154
10.2018003,46.6631086,2019-10-19T20:01:04Z,16.5,1778
10.1908694,46.6544224,2019-10-19T22:00:36Z,19,1746
10.21644,46.6537849,2019-10-20T02:01:08Z,10.5,2183
10.21644,46.6537849,2019-10-20T06:01:10Z,20.5,2183
10.1798776,46.6514463,2019-10-20T10:01:08Z,22.5,1716
10.1798776,46.6514463,2019-10-20T14:01:10Z,23,1716
10.2020607,46.6461548,2019-10-20T18:01:10Z,11.5,2333
10.2137409,46.6419066,2019-10-20T20:01:08Z,9.5,2431
10.2074649,46.6629654,2019-10-20T22:00:33Z,13,1787
10.211208,46.6617292,2019-10-21T02:01:07Z,14,1836
10.211208,46.6617292,2019-10-21T06:01:10Z,23,1836
10.211208,46.6617292,2019-10-21T10:01:10Z,30,1836
10.211208,46.6617292,2019-10-21T14:01:10Z,28,1836
10.185267,46.6526939,2019-10-21T18:00:33Z,12,1709
10.1982152,46.6435257,2019-10-21T20:00:43Z,10,2163
10.20392,46.6502744,2019-10-21T22:01:05Z,10.5,2203
10.2035665,46.6606532,2019-10-22T02:01:08Z,9,1828
10.2035665,46.6606532,2019-10-22T06:01:10Z,24,1828
10.2014237,46.6529779,2019-10-22T10:01:06Z,29,2057
10.2012548,46.6530502,2019-10-22T14:00:51Z,27,2036
10.2069394,46.6650514,2019-10-22T18:00:33Z,10.5,1803
10.2152382,46.6616481,2019-10-22T20:01:07Z,9,1842
10.214792,46.6576874,2019-10-22T22:00:33Z,20.5,2030
10.2258829,46.692889,2019-10-23T02:01:07Z,8.5,2807
10.2258829,46.692889,2019-10-23T06:01:10Z,24.5,2807
10.2258829,46.692889,2019-10-23T10:01:10Z,25.5,2807
10.2258829,46.692889,2019-10-23T14:01:10Z,29.5,2807
10.1980377,46.6412247,2019-10-23T18:00:36Z,10.5,2108
10.1822712,46.644072800000004,2019-10-23T20:00:17Z,12.5,1849
10.1823974,46.6438511,2019-10-23T22:00:33Z,16.5,1839
10.1818797,46.6433935,2019-10-24T02:01:07Z,17,1823
10.1818797,46.6433935,2019-10-24T06:01:10Z,19,1823
10.1818797,46.6433935,2019-10-24T10:01:10Z,16.5,1823
10.1818797,46.6433935,2019-10-24T14:01:10Z,23,1823
10.1974505,46.6440079,2019-10-24T18:00:33Z,18.5,2164
10.182433,46.6438333,2019-10-24T20:00:37Z,10,1839
10.1815154,46.6431345,2019-10-24T22:01:10Z,21,1808
10.1824284,46.6438266,2019-10-25T02:01:10Z,11.5,1839
10.1824284,46.6438266,2019-10-25T06:01:10Z,22,1839
10.1824284,46.6438266,2019-10-25T10:01:10Z,24,1839
10.1824284,46.6438266,2019-10-25T14:01:10Z,25.5,1839
10.1901764,46.6545184,2019-10-25T18:01:03Z,9,1743
10.1901764,46.6545184,2019-10-25T20:01:10Z,12.5,1743
10.2130006,46.6574541,2019-10-25T22:00:35Z,17.5,2034
10.1813448,46.6431842,2019-10-26T02:00:33Z,13.5,1790
10.2019233,46.6584231,2019-10-26T06:01:06Z,19.5,1892
10.2019233,46.6584231,2019-10-26T10:01:10Z,22.5,1892
10.2019233,46.6584231,2019-10-26T14:01:10Z,21.5,1892
10.1813323,46.6436492,2019-10-26T18:01:06Z,22,1806
10.1805721,46.6436317,2019-10-26T20:00:35Z,21,1789
10.1727551,46.6514804,2019-10-26T22:01:10Z,16.5,1782
10.1822735,46.6436103,2019-10-27T03:00:34Z,9.5,1839
10.1822735,46.6436103,2019-10-27T07:01:10Z,19.5,1839
10.1822735,46.6436103,2019-10-27T11:01:10Z,23.5,1839
10.1953449,46.6372888,2019-10-27T15:00:49Z,22,1871
10.1953449,46.6372888,2019-10-27T19:01:10Z,15,1871
10.2036958,46.6636133,2019-10-27T21:01:03Z,8,1779
10.1823062,46.6439543,2019-10-27T23:00:54Z,12,1849
10.2083611,46.6531215,2019-10-28T03:01:10Z,17,2181
10.2083611,46.6531215,2019-10-28T07:01:10Z,21.5,2181
10.2083611,46.6531215,2019-10-28T11:01:10Z,22,2181
10.2083611,46.6531215,2019-10-28T15:01:10Z,27.5,2181
10.1813935,46.6421107,2019-10-28T19:00:37Z,18,1779
10.1789602,46.6481361,2019-10-28T21:00:12Z,9.5,1835
10.1833871,46.6444348,2019-10-28T23:01:05Z,10,1872
10.1833871,46.6444348,2019-10-29T03:01:10Z,13.5,1872
10.1833871,46.6444348,2019-10-29T07:01:10Z,24.5,1872
10.1833871,46.6444348,2019-10-29T11:01:10Z,29,1872
10.1833871,46.6444348,2019-10-29T15:01:10Z,25.5,1872
10.1978712,46.6480676,2019-10-29T19:01:10Z,12.5,2165
10.1920589,46.6427524,2019-10-29T21:00:35Z,13.5,2048
10.1977778,46.6422137,2019-10-29T23:00:04Z,9,2122
10.1977778,46.6422137,2019-10-30T03:01:10Z,18.5,2122
10.1977778,46.6422137,2019-10-30T07:01:10Z,19.5,2122
10.1977778,46.6422137,2019-10-30T11:01:10Z,21,2122
10.1977778,46.6422137,2019-10-30T15:01:10Z,26.5,2122
10.1927132,46.6432513,2019-10-30T19:00:35Z,8,2057
10.2010703,46.637246,2019-10-30T21:01:10Z,11,2116
10.2010703,46.637246,2019-10-30T23:01:10Z,7,2116
10.1813254,46.6436114,2019-10-31T03:00:59Z,17.5,1806
10.1813254,46.6436114,2019-10-31T07:01:10Z,21,1806
10.1813254,46.6436114,2019-10-31T11:01:10Z,22.5,1806
10.1813254,46.6436114,2019-10-31T15:01:10Z,29,1806
10.1812147,46.6435121,2019-10-31T19:00:54Z,18.5,1806
10.1848819,46.6419738,2019-10-31T21:00:33Z,13.5,1848
10.1849484,46.6418694,2019-10-31T23:01:04Z,20,1856
10.1849265,46.6514116,2019-11-01T03:01:04Z,11.5,1747
10.1849265,46.6514116,2019-11-01T07:01:10Z,27,1747
10.1849265,46.6514116,2019-11-01T11:01:10Z,25.5,1747
10.1849265,46.6514116,2019-11-01T15:01:10Z,23.5,1747
10.1881418,46.6434631,2019-11-01T19:00:33Z,20.5,1943
10.1974433,46.6440061,2019-11-01T21:00:36Z,7,2164
10.1978041,46.6441616,2019-11-01T23:00:35Z,15,2164
10.1813287,46.6437193,2019-11-02T03:01:03Z,17.5,1806
10.1813287,46.6437193,2019-11-02T07:01:10Z,22,1806
10.1813287,46.6437193,2019-11-02T11:01:10Z,28,1806
10.1809195,46.6287913,2019-11-02T15:00:33Z,27.5,2010
10.1809195,46.6287913,2019-11-02T19:01:10Z,13,2010
10.1809195,46.6287913,2019-11-02T21:01:10Z,17.5,2010
10.184271,46.6394234,2019-11-02T23:01:04Z,20.5,1789
10.1917125,46.6389992,2019-11-03T03:01:10Z,15,1921
10.1917125,46.6389992,2019-11-03T07:01:10Z,26.5,1921
10.1917125,46.6389992,2019-11-03T11:01:10Z,28.5,1921
10.1917125,46.6389992,2019-11-03T15:01:10Z,28,1921
10.1823058,46.643762099999996,2019-11-03T19:01:05Z,7.5,1839
10.1814619,46.6431279,2019-11-03T21:00:57Z,25,1808
10.1814619,46.6431279,2019-11-03T23:01:10Z,7,1808
10.1814619,46.6431279,2019-11-04T03:01:10Z,18.5,1808
10.1814619,46.6431279,2019-11-04T07:01:10Z,25,1808
10.1814619,46.6431279,2019-11-04T11:01:10Z,24,1808
10.1814619,46.6431279,2019-11-04T15:01:10Z,31,1808
10.1845877,46.6414543,2019-11-04T19:00:36Z,10,1837
10.1905144,46.6545304,2019-11-04T21:00:45Z,15.5,1740
10.1905144,46.6545304,2019-11-04T23:01:10Z,6.5,1740
10.1905144,46.6545304,2019-11-05T03:01:10Z,28,1740
10.1905144,46.6545304,2019-11-05T07:01:10Z,24,1740
10.1905144,46.6545304,2019-11-05T11:01:10Z,31,1740
10.1905144,46.6545304,2019-11-05T15:01:10Z,23.5,1740
10.1905144,46.6545304,2019-11-05T19:01:10Z,26.5,1740
10.1905144,46.6545304,2019-11-05T21:01:10Z,30.5,1740
10.1905144,46.6545304,2019-11-05T23:01:10Z,26,1740
10.1905144,46.6545304,2019-11-06T03:01:10Z,29,1740
10.1905144,46.6545304,2019-11-06T07:01:10Z,26.5,1740
10.1905144,46.6545304,2019-11-06T11:01:10Z,18,1740
10.1905144,46.6545304,2019-11-06T15:01:10Z,21.5,1740
10.1899889,46.6469973,2019-11-06T19:01:06Z,14.5,2002
10.1899889,46.6469973,2019-11-06T21:01:10Z,6,2002
10.1899889,46.6469973,2019-11-06T23:01:10Z,23,2002
10.1899889,46.6469973,2019-11-07T03:01:10Z,4.5,2002
10.1899889,46.6469973,2019-11-07T07:01:10Z,19,2002
10.1899889,46.6469973,2019-11-07T11:01:10Z,24,2002
10.1899889,46.6469973,2019-11-07T15:01:10Z,30,2002
10.1805818,46.6470419,2019-11-07T19:01:11Z,14,1844
10.1872617,46.6468012,2019-11-07T21:01:10Z,24.5,1981
10.1875018,46.654621,2019-11-07T23:00:51Z,24,1811
10.1814301,46.6378623,2019-11-08T03:00:37Z,4,1679
10.1814301,46.6378623,2019-11-08T07:01:10Z,22,1679
10.1814301,46.6378623,2019-11-08T11:01:10Z,26,1679
10.1814301,46.6378623,2019-11-08T15:01:10Z,28,1679
10.1814301,46.6378623,2019-11-08T19:01:10Z,25.5,1679
10.1814301,46.6378623,2019-11-08T21:01:10Z,23,1679
10.1794653,46.6706135,2019-11-08T23:01:10Z,4,2139
10.193986,46.6366861,2019-11-09T03:01:05Z,9,1833
10.193986,46.6366861,2019-11-09T07:01:10Z,24.5,1833
10.193986,46.6366861,2019-11-09T11:01:10Z,27,1833
10.193986,46.6366861,2019-11-09T15:01:10Z,21,1833
10.1748675,46.6442981,2019-11-09T19:01:06Z,16.5,1669
10.1751354,46.645489,2019-11-09T21:00:42Z,19,1730
10.1701849,46.6182087,2019-11-09T23:01:10Z,19,2526
10.177808,46.6471095,2019-11-10T03:01:10Z,4,1812
10.177808,46.6471095,2019-11-10T07:01:10Z,26.5,1812
10.177808,46.6471095,2019-11-10T11:01:10Z,29.5,1812
10.177808,46.6471095,2019-11-10T15:01:10Z,24,1812
10.177808,46.6471095,2019-11-10T19:01:10Z,1,1812
10.1914245,46.6388665,2019-11-10T21:00:35Z,15.5,1921
10.1914874,46.638894,2019-11-10T23:00:33Z,22.5,1921
10.1962586,46.6371671,2019-11-11T03:01:04Z,24.5,1892
10.1962586,46.6371671,2019-11-11T07:01:10Z,22.5,1892
10.1970095,46.6374367,2019-11-11T11:01:07Z,21.5,1943
10.1970234,46.6373888,2019-11-11T15:00:33Z,19,1911
10.1970234,46.6373888,2019-11-11T19:01:10Z,19,1911
10.1972337,46.636157,2019-11-11T21:01:07Z,24,1870
10.2010649,46.6098861,2019-11-11T23:00:37Z,20.5,2464
10.2010649,46.6098861,2019-11-12T03:01:10Z,10,2464
10.2010649,46.6098861,2019-11-12T07:01:10Z,29,2464
10.2010649,46.6098861,2019-11-12T11:01:10Z,29,2464
10.1933445,46.6391841,2019-11-12T15:01:07Z,21.5,1958
10.1933445,46.6391841,2019-11-12T19:01:10Z,4,1958
10.1933445,46.6391841,2019-11-12T21:01:10Z,11,1958
10.1933445,46.6391841,2019-11-12T23:01:10Z,24,1958
10.1933445,46.6391841,2019-11-13T03:01:10Z,22.5,1958
10.1933445,46.6391841,2019-11-13T07:01:10Z,27,1958
10.1933445,46.6391841,2019-11-13T11:01:10Z,19.5,1958
10.1933445,46.6391841,2019-11-13T15:01:10Z,23.5,1958
10.1933445,46.6391841,2019-11-13T19:01:10Z,-0.5,1958
10.1659099,46.6565328,2019-11-13T21:01:07Z,-1.5,1676
10.1716353,46.6695858,2019-11-13T23:01:10Z,-0.5,1930
10.1688775,46.6520578,2019-11-14T03:01:05Z,-1,1665
10.1688775,46.6520578,2019-11-14T07:01:10Z,22.5,1665
10.1688775,46.6520578,2019-11-14T11:01:10Z,28,1665
10.1688775,46.6520578,2019-11-14T15:01:10Z,30.5,1665
10.1676052,46.6516114,2019-11-14T19:00:35Z,15.5,1679
10.1679,46.6514279,2019-11-14T21:00:57Z,25,1663
10.1679,46.6514279,2019-11-14T23:01:10Z,28.5,1663
10.1692753,46.6526929,2019-11-15T03:00:59Z,5,1689
10.1773892,46.6647115,2019-11-15T07:01:10Z,30.5,1938
10.1692749,46.6527475,2019-11-15T11:01:07Z,30.5,1689
10.1693626,46.6527515,2019-11-15T15:01:07Z,32,1704
10.1693626,46.6527515,2019-11-15T19:01:10Z,23,1704
10.1690103,46.6527002,2019-11-15T21:00:57Z,23,1689
10.1690943,46.6526878,2019-11-15T23:00:34Z,29,1689
10.1693415,46.6527544,2019-11-16T03:00:36Z,23,1704
10.1667554,46.6581274,2019-11-16T07:01:10Z,24,1671
10.1667554,46.6581274,2019-11-16T11:01:10Z,32,1671
10.1693194,46.6526927,2019-11-16T15:01:06Z,20,1689
10.1693194,46.6526927,2019-11-16T19:01:10Z,0,1689
10.1693194,46.6526927,2019-11-16T21:01:10Z,3.5,1689
10.1693194,46.6526927,2019-11-16T23:01:10Z,1,1689
10.1693194,46.6526927,2019-11-17T03:01:10Z,22.5,1689
10.1693194,46.6526927,2019-11-17T07:01:10Z,27.5,1689
10.1693194,46.6526927,2019-11-17T11:01:10Z,27,1689
10.1693194,46.6526927,2019-11-17T15:01:10Z,22,1689
10.1693194,46.6526927,2019-11-17T19:01:10Z,21.5,1689
10.1693194,46.6526927,2019-11-17T21:01:10Z,28,1689
10.1693194,46.6526927,2019-11-17T23:01:10Z,21,1689
10.1693194,46.6526927,2019-11-18T03:01:10Z,25.5,1689
10.1693194,46.6526927,2019-11-18T07:01:10Z,21.5,1689
10.1693194,46.6526927,2019-11-18T11:01:10Z,20,1689
10.1693194,46.6526927,2019-11-18T15:01:10Z,24.5,1689
10.193754,46.6502862,2019-11-18T19:01:10Z,1,1960
10.2059754,46.6420374,2019-11-18T21:01:09Z,22.5,2346
10.1910205,46.638862,2019-11-18T23:01:09Z,24,1910
10.2110077,46.6430237,2019-11-19T03:01:09Z,18.5,2492
10.1909087,46.6386798,2019-11-19T07:00:33Z,26.5,1910
10.1857381,46.6521822,2019-11-19T11:01:08Z,24,1710
10.1857381,46.6521822,2019-11-19T15:01:10Z,25.5,1710
10.1857381,46.6521822,2019-11-19T19:01:10Z,2.5,1710
10.1783166,46.6594536,2019-11-19T21:00:44Z,12,1870
10.1783166,46.6594536,2019-11-19T23:01:10Z,27,1870
10.1967243,46.6416243,2019-11-20T03:01:05Z,27,2097
10.1967243,46.6416243,2019-11-20T07:01:10Z,19.5,2097
10.1978837,46.6395555,2019-11-20T11:01:07Z,21,2068
10.1977765,46.639522,2019-11-20T15:01:01Z,19,2053
10.1977765,46.639522,2019-11-20T19:01:10Z,11.5,2053
10.1708054,46.6582788,2019-11-20T21:01:10Z,2,1710
10.1317128,46.7167917,2019-11-20T23:01:10Z,0.5,2859
10.1317128,46.7167917,2019-11-21T03:01:10Z,2.5,2859
10.1647834,46.6677148,2019-11-21T07:01:04Z,33,1747
10.1647834,46.6677148,2019-11-21T11:01:10Z,19.5,1747
10.1722224,46.6632223,2019-11-21T15:01:08Z,17,1792
