Longitude,Latitude,Time,Temperature,elevation
10.1439036,46.6852845,2019-05-03T06:01:10Z,8.5,1723
10.1439036,46.6852845,2019-05-03T10:00:33Z,32,1723
10.1439036,46.6852845,2019-05-03T14:01:10Z,19,1723
10.1426877,46.6839349,2019-05-03T18:00:51Z,16.5,1674
10.1426877,46.6837128,2019-05-03T20:00:35Z,22.5,1674
10.1428181,46.6838847,2019-05-03T22:00:33Z,21.5,1674
10.1428181,46.6838847,2019-05-04T02:01:10Z,19.5,1674
10.1428181,46.6838847,2019-05-04T06:01:10Z,9,1674
10.1479823,46.6810288,2019-05-04T10:01:08Z,30,1860
10.1657668,46.6877244,2019-05-04T14:01:08Z,24,2093
10.1433075,46.6814755,2019-05-04T18:00:34Z,16.5,1660
10.1433075,46.6814755,2019-05-04T20:01:10Z,6.5,1660
10.1232564,46.6912247,2019-05-04T22:01:05Z,3,1557
10.1218556,46.6940405,2019-05-05T02:00:51Z,19,1591
10.1217877,46.6937059,2019-05-05T06:00:35Z,7.5,1591
10.1221024,46.6936023,2019-05-05T10:01:04Z,11,1586
10.1221024,46.6936023,2019-05-05T14:01:10Z,6,1586
10.1217325,46.693719,2019-05-05T18:00:34Z,22,1591
10.1219131,46.6936286,2019-05-05T20:00:06Z,26,1609
10.1212744,46.6928169,2019-05-05T22:01:03Z,7,1533
10.1235072,46.6933695,2019-05-06T02:01:08Z,17.5,1629
10.122364,46.6922176,2019-05-06T06:00:34Z,25,1548
10.1227977,46.6921561,2019-05-06T10:00:35Z,22,1565
10.1216825,46.6921633,2019-05-06T14:00:39Z,24.5,1536
10.1214316,46.6927857,2019-05-06T18:00:33Z,20.5,1544
10.121677,46.6920181,2019-05-06T20:01:10Z,5.5,1536
10.1252659,46.6924961,2019-05-06T22:01:10Z,1,1603
10.1040188,46.6057196,2019-05-07T02:01:07Z,14,2746
10.1210878,46.6921824,2019-05-07T06:01:06Z,21,1536
10.1217514,46.6922136,2019-05-07T10:01:06Z,27,1536
10.1227137,46.6918105,2019-05-07T14:00:33Z,23,1550
10.1152531,46.6942379,2019-05-07T18:00:34Z,7.5,1550
10.1058662,46.6992117,2019-05-07T20:00:53Z,5,1578
10.120621,46.7344532,2019-05-07T22:01:07Z,5,2870
10.1353191,46.7553637,2019-05-08T02:01:06Z,7.5,1881
10.1342444,46.7653023,2019-05-08T06:00:33Z,20.5,1543
10.1342195,46.7652073,2019-05-08T10:00:51Z,19.5,1543
10.1336389,46.7656393,2019-05-08T14:01:10Z,24.5,1498
10.1314641,46.766853,2019-05-08T18:00:33Z,9,1444
10.1311357,46.7679782,2019-05-08T20:00:11Z,14.5,1417
10.1304951,46.767476,2019-05-08T22:00:33Z,12.5,1425
10.1390519,46.7526298,2019-05-09T02:01:04Z,15,2125
10.1390519,46.7526298,2019-05-09T06:01:10Z,28,2125
10.1352484,46.7654066,2019-05-09T10:01:06Z,26.5,1516
10.1409331,46.7536221,2019-05-09T14:00:56Z,27,2141
10.129341,46.7676756,2019-05-09T18:00:33Z,10,1417
10.1320422,46.7675454,2019-05-09T20:00:18Z,8.5,1426
10.1387437,46.7665989,2019-05-09T22:00:55Z,22,1440
10.1304053,46.7712606,2019-05-10T02:01:06Z,7.5,1406
10.1304053,46.7712606,2019-05-10T06:01:10Z,22,1406
10.1469718,46.764078,2019-05-10T10:01:03Z,28,1676
10.1531634,46.7616122,2019-05-10T14:00:33Z,19.5,1762
10.137835,46.768283,2019-05-10T18:00:33Z,11.5,1387
10.1331564,46.7710291,2019-05-10T20:00:11Z,16.5,1375
10.1297025,46.7698865,2019-05-10T22:00:57Z,10,1381
10.1605871,46.7562288,2019-05-11T02:01:09Z,17.5,1934
10.1552799,46.7657474,2019-05-11T06:01:04Z,25.5,1470
10.1553236,46.7658499,2019-05-11T10:00:46Z,21,1470
10.1553622,46.7656986,2019-05-11T14:01:06Z,23,1470
10.1553622,46.7656986,2019-05-11T18:01:10Z,6.5,1470
10.1459554,46.7686244,2019-05-11T20:01:03Z,20,1374
10.1409785,46.7695789,2019-05-11T22:00:36Z,7.5,1378
10.1409785,46.7695789,2019-05-12T02:01:10Z,6.5,1378
10.1409785,46.7695789,2019-05-12T06:01:10Z,19.5,1378
10.1814105,46.7279871,2019-05-12T10:01:08Z,16.5,2505
10.1513226,46.6211462,2019-05-12T14:01:08Z,16.5,2387
10.1429999,46.7676329,2019-05-12T18:00:33Z,8,1398
10.1406614,46.769917,2019-05-12T20:00:35Z,6.5,1374
10.1391119,46.7694408,2019-05-12T22:00:35Z,5.5,1373
10.1664565,46.7651259,2019-05-13T02:01:06Z,8,1641
10.1949318,46.768415,2019-05-13T06:00:38Z,23,1359
10.1949318,46.768415,2019-05-13T10:01:10Z,21,1359
10.1635971,46.761767,2019-05-13T14:01:08Z,20,1649
10.1694883,46.7677772,2019-05-13T18:01:08Z,9,1448
10.1694883,46.7677772,2019-05-13T20:01:10Z,6,1448
10.2507034,46.7720467,2019-05-13T22:01:08Z,5.5,1452
10.2507034,46.7720467,2019-05-14T02:01:10Z,3,1452
10.3838479,46.8234697,2019-05-14T06:01:07Z,18,1262
10.3837257,46.8211387,2019-05-14T10:01:07Z,24.5,1347
10.3829486,46.8222474,2019-05-14T14:01:07Z,26,1280
10.3891377,46.8266449,2019-05-14T18:01:04Z,10.5,1116
10.4373525,46.8611765,2019-05-14T20:00:04Z,4,1090
10.475691,46.8908257,2019-05-14T22:01:07Z,4,1132
10.475691,46.8908257,2019-05-15T02:01:10Z,3.5,1132
10.475691,46.8908257,2019-05-15T06:01:10Z,18.5,1132
10.475691,46.8908257,2019-05-15T10:01:10Z,19,1132
10.4831192,46.9344661,2019-05-15T14:01:02Z,24.5,1282
10.4929945,46.9295236,2019-05-15T18:01:03Z,10,1142
10.5260073,46.9582025,2019-05-15T20:00:54Z,7.5,986
10.5260073,46.9582025,2019-05-15T22:01:10Z,7.5,986
10.5260073,46.9582025,2019-05-16T02:01:10Z,4.5,986
10.5260073,46.9582025,2019-05-16T06:01:10Z,22,986
10.590837,46.9954026,2019-05-16T10:00:33Z,23.5,1164
10.590837,46.9954026,2019-05-16T14:01:10Z,18,1164
10.6095974,47.0117833,2019-05-16T18:00:35Z,9,1014
10.6355732,47.036264,2019-05-16T20:00:21Z,9.5,958
10.6352609,47.0371163,2019-05-16T22:00:36Z,10,954
10.6352609,47.0371163,2019-05-17T02:01:10Z,11,954
10.681348,47.0736463,2019-05-17T06:01:06Z,24.5,995
10.6786589,47.0971092,2019-05-17T10:00:38Z,26.5,1290
10.6797121,47.0705702,2019-05-17T14:01:09Z,30,1153
10.6814985,47.0742648,2019-05-17T18:01:03Z,14.5,973
10.6719767,47.0753436,2019-05-17T20:00:26Z,21.5,881
10.6829851,47.0734198,2019-05-17T22:01:09Z,10,1055
10.6876649,47.0745728,2019-05-18T02:01:09Z,21,1002
10.6825312,47.0707296,2019-05-18T06:01:10Z,28.5,1128
10.676939,47.0340189,2019-05-18T10:01:10Z,27,1868
10.6872314,47.0741498,2019-05-18T14:01:05Z,34.5,986
10.6833073,47.07436,2019-05-18T18:00:35Z,16.5,984
10.7141798,47.0738078,2019-05-18T20:00:15Z,10.5,988
10.7123319,47.077823,2019-05-18T22:00:35Z,11.5,1161
10.7123319,47.077823,2019-05-19T02:01:10Z,11.5,1161
10.7149986,47.0776507,2019-05-19T06:01:10Z,24,1130
10.7149986,47.0776507,2019-05-19T10:01:10Z,29,1130
10.7148553,47.0777405,2019-05-19T14:00:36Z,30.5,1130
10.712234,47.0777938,2019-05-19T18:00:33Z,14.5,1161
10.7115848,47.0781731,2019-05-19T20:00:13Z,13,1191
10.7118505,47.0785048,2019-05-19T22:00:35Z,12.5,1192
10.7052689,47.0785799,2019-05-20T02:01:05Z,26.5,1132
10.7052697,47.0784974,2019-05-20T06:00:33Z,28.5,1132
10.7052697,47.0784974,2019-05-20T10:01:10Z,25,1132
10.7015945,47.0787215,2019-05-20T14:01:04Z,26.5,1071
10.699225,47.0776136,2019-05-20T18:00:35Z,9.5,1066
10.6987441,47.0771349,2019-05-20T20:00:20Z,12.5,1056
10.698646,47.0782141,2019-05-20T22:00:35Z,12,1097
10.698646,47.0782141,2019-05-21T02:01:10Z,8,1097
10.7425809,47.0939503,2019-05-21T06:01:07Z,26,2731
10.7113624,47.0935147,2019-05-21T10:01:10Z,27.5,1701
10.7379872,47.0960951,2019-05-21T14:01:07Z,20,2618
10.7379872,47.0960951,2019-05-21T18:01:10Z,10.5,2618
10.7058369,47.0905867,2019-05-21T20:00:35Z,10.5,1457
10.7042369,47.0905399,2019-05-21T22:00:04Z,20.5,1496
10.7058421,47.0925369,2019-05-22T02:01:04Z,26.5,1520
10.7063277,47.092123,2019-05-22T06:01:07Z,28.5,1505
10.7068284,47.0948097,2019-05-22T10:01:10Z,19.5,1632
10.7061948,47.0926399,2019-05-22T14:01:03Z,28,1520
10.7062599,47.0921746,2019-05-22T18:00:33Z,25,1498
10.7070921,47.0852599,2019-05-22T20:00:28Z,9.5,1383
10.7150074,47.066491,2019-05-22T22:01:07Z,20.5,1456
10.7150074,47.066491,2019-05-23T02:01:10Z,20,1456
10.710847,47.0931015,2019-05-23T06:01:06Z,29.5,1658
10.710847,47.0931015,2019-05-23T10:01:10Z,25,1658
10.7154396,47.0926483,2019-05-23T14:01:06Z,27.5,1807
10.7144629,47.0916648,2019-05-23T18:00:33Z,15,1757
10.6915525,47.0858861,2019-05-23T20:00:26Z,9.5,1414
10.6708565,47.1025608,2019-05-23T22:01:09Z,11,1064
10.6895292,47.112061,2019-05-24T02:01:04Z,14,1659
10.6895292,47.112061,2019-05-24T06:01:10Z,26,1659
10.6671818,47.1120586,2019-05-24T10:01:06Z,29.5,1371
10.6672174,47.1120698,2019-05-24T14:00:34Z,28,1371
10.6730836,47.1092854,2019-05-24T18:00:33Z,15,1420
10.6772122,47.0996216,2019-05-24T20:00:18Z,13.5,1304
10.6691068,47.0973049,2019-05-24T22:00:57Z,22.5,981
10.6715576,47.0969924,2019-05-25T02:00:58Z,23,1045
10.6714694,47.0969217,2019-05-25T06:01:10Z,31.5,1024
10.6713055,47.1017499,2019-05-25T10:01:08Z,30,1078
10.6707717,47.0974378,2019-05-25T14:00:36Z,28,1027
10.6707717,47.0974378,2019-05-25T18:01:10Z,23.5,1027
10.6748976,47.0935665,2019-05-25T20:00:35Z,13,1061
10.6687677,47.0955175,2019-05-25T22:01:10Z,13.5,929
10.6817803,47.1010081,2019-05-26T02:01:08Z,21,1427
10.6668875,47.099289,2019-05-26T06:01:08Z,24,908
10.6669394,47.1029905,2019-05-26T10:00:57Z,32,1016
10.6668116,47.0991894,2019-05-26T14:00:51Z,29.5,908
10.667984,47.0957397,2019-05-26T18:00:35Z,20.5,905
10.6693568,47.0950256,2019-05-26T20:00:05Z,15,937
10.6697181,47.0934113,2019-05-26T22:00:35Z,13.5,881
10.6667112,47.0991292,2019-05-27T02:01:08Z,20.5,908
10.6665152,47.0991287,2019-05-27T06:01:07Z,26.5,908
10.6667604,47.099145300000004,2019-05-27T10:01:07Z,28.5,908
10.6460344,47.1098651,2019-05-27T14:01:10Z,32.5,1031
10.6647944,47.1064775,2019-05-27T18:01:10Z,29,1090
10.6692055,47.0957605,2019-05-27T20:01:00Z,14.5,929
10.6704667,47.0949601,2019-05-27T22:00:36Z,14,966
10.6663162,47.0991035,2019-05-28T02:01:03Z,29.5,878
10.6663162,47.0991035,2019-05-28T06:01:10Z,28,878
10.6667467,47.0990638,2019-05-28T10:00:51Z,25.5,908
10.6668504,47.0991674,2019-05-28T14:00:33Z,23.5,908
10.6667588,47.0959849,2019-05-28T18:01:03Z,16.5,877
10.6689882,47.0983511,2019-05-28T20:00:24Z,9.5,1007
10.6689882,47.0983511,2019-05-28T22:01:10Z,11,1007
10.668763,47.0989469,2019-05-29T02:01:07Z,23.5,1018
10.668763,47.0989469,2019-05-29T06:01:10Z,27,1018
10.6648878,47.1065369,2019-05-29T10:00:58Z,33.5,1090
10.6649784,47.1066631,2019-05-29T14:01:03Z,21,1090
10.6658193,47.1159554,2019-05-29T18:01:03Z,13.5,1406
10.6657337,47.0993883,2019-05-29T20:01:09Z,16,872
10.6693257,47.0954224,2019-05-29T22:01:03Z,13,941
10.6666853,47.0989908,2019-05-30T02:00:51Z,19,908
10.6666853,47.0989908,2019-05-30T06:01:10Z,26.5,908
10.6634042,47.1057812,2019-05-30T10:00:35Z,27,994
10.6634341,47.1064716,2019-05-30T14:00:48Z,30,1032
10.6643876,47.104188,2019-05-30T18:00:35Z,22,936
10.6725096,47.0950119,2019-05-30T20:00:35Z,11,1021
10.6725096,47.0950119,2019-05-30T22:01:10Z,9,1021
10.6725096,47.0950119,2019-05-31T02:01:10Z,11.5,1021
10.6633806,47.1059583,2019-05-31T06:00:33Z,26.5,961
10.6633806,47.1059583,2019-05-31T10:01:10Z,25,961
10.663503,47.1065514,2019-05-31T14:01:06Z,31.5,1032
10.6634325,47.106477,2019-05-31T18:00:34Z,25.5,1032
10.638257,47.1181516,2019-05-31T20:00:36Z,12.5,1084
10.6377569,47.118662,2019-05-31T22:00:37Z,10,1085
10.6759828,47.1023025,2019-06-01T02:01:08Z,29,1239
10.665743,47.1001827,2019-06-01T06:00:53Z,28,920
10.665743,47.1001827,2019-06-01T10:01:10Z,30.5,920
10.6657871,47.1000418,2019-06-01T14:00:34Z,31.5,920
10.6688763,47.0972479,2019-06-01T18:01:10Z,21.5,981
10.6721912,47.0945012,2019-06-01T20:00:33Z,14,1001
10.6696341,47.0946578,2019-06-01T22:00:33Z,11.5,937
10.6696341,47.0946578,2019-06-02T02:01:10Z,11,937
10.6633827,47.1057564,2019-06-02T06:00:52Z,30.5,926
10.6638249,47.1058844,2019-06-02T10:01:01Z,30,994
10.6642369,47.1062488,2019-06-02T14:00:33Z,31,1022
10.6642369,47.1062488,2019-06-02T18:01:10Z,21,1022
10.6711826,47.0950926,2019-06-02T20:00:33Z,15.5,984
10.668848,47.096962,2019-06-02T22:00:35Z,14.5,981
10.668848,47.096962,2019-06-03T02:01:10Z,11.5,981
10.668603,47.1128782,2019-06-03T06:01:07Z,26.5,1496
10.668603,47.1128782,2019-06-03T10:01:10Z,29.5,1496
10.6632868,47.1060552,2019-06-03T14:00:33Z,33,961
10.6659036,47.102668,2019-06-03T18:01:07Z,24,942
10.6721862,47.0942463,2019-06-03T20:00:33Z,18.5,1001
10.670138,47.0948459,2019-06-03T22:00:36Z,17.5,950
10.670138,47.0948459,2019-06-04T02:01:10Z,12.5,950
10.6636416,47.1057198,2019-06-04T06:00:52Z,26.5,954
10.6636416,47.1057198,2019-06-04T10:01:10Z,31,954
10.6635695,47.105884,2019-06-04T14:00:33Z,32.5,994
10.6653985,47.0979843,2019-06-04T18:01:07Z,21.5,863
10.673508,47.0934515,2019-06-04T20:00:35Z,17.5,1025
10.6720675,47.0951818,2019-06-04T22:00:35Z,16,1003
10.6757088,47.1033998,2019-06-05T02:01:07Z,17.5,1239
10.6763626,47.0949018,2019-06-05T06:01:07Z,28.5,1135
10.6763626,47.0949018,2019-06-05T10:01:10Z,30.5,1135
10.6634532,47.1058492,2019-06-05T14:00:46Z,32.5,994
10.6666799,47.0983561,2019-06-05T18:01:06Z,23,899
10.6701594,47.0952226,2019-06-05T20:01:09Z,19.5,955
10.6693437,47.093508,2019-06-05T22:00:33Z,18,903
10.6742637,47.0936968,2019-06-06T02:01:09Z,15,1040
10.665878,47.108469,2019-06-06T06:01:08Z,27,1186
10.665878,47.108469,2019-06-06T10:01:10Z,29,1186
10.665878,47.108469,2019-06-06T14:01:10Z,29.5,1186
10.6662218,47.0969374,2019-06-06T18:00:37Z,19,869
10.6691382,47.0934481,2019-06-06T20:00:35Z,21.5,888
10.6781729,47.0966909,2019-06-06T22:01:01Z,18.5,1278
10.6682162,47.0823113,2019-06-07T02:01:09Z,22,865
10.6686246,47.1113287,2019-06-07T06:01:09Z,26.5,1401
10.6686246,47.1113287,2019-06-07T10:01:10Z,33,1401
10.6641916,47.1054674,2019-06-07T14:01:06Z,32.5,981
10.6653095,47.102938,2019-06-07T18:01:08Z,26,926
10.669855,47.0956264,2019-06-07T20:00:33Z,16.5,941
10.6695517,47.0948574,2019-06-07T22:00:32Z,15.5,937
10.6641514,47.0882592,2019-06-08T02:00:54Z,18.5,859
10.6641514,47.0882592,2019-06-08T06:01:10Z,26.5,859
10.6658195,47.0978661,2019-06-08T10:01:05Z,30,876
10.6721197,47.1008338,2019-06-08T14:00:53Z,29,1086
10.6657023,47.0978923,2019-06-08T18:01:01Z,27.5,863
10.6721656,47.0946843,2019-06-08T20:00:35Z,13.5,1003
10.666262,47.0975652,2019-06-08T22:01:10Z,13.5,876
10.6658302,47.0978983,2019-06-09T02:01:08Z,15.5,876
10.6692006,47.1014442,2019-06-09T06:01:08Z,26,1027
10.6658308,47.0978555,2019-06-09T10:01:06Z,28.5,876
10.6659904,47.0979212,2019-06-09T14:00:34Z,31.5,876
10.6668898,47.0951246,2019-06-09T18:00:54Z,28.5,864
10.673927,47.0933764,2019-06-09T20:00:04Z,14,1020
10.6740364,47.0921211,2019-06-09T22:00:36Z,14.5,1043
10.6740364,47.0921211,2019-06-10T02:01:10Z,17.5,1043
10.6698995,47.1002573,2019-06-10T06:01:04Z,27.5,1055
10.6724538,47.0966486,2019-06-10T10:01:10Z,27.5,1063
10.6660306,47.0977247,2019-06-10T14:00:33Z,29,876
10.6687418,47.0945921,2019-06-10T18:01:03Z,20,909
10.6742988,47.0925718,2019-06-10T20:00:35Z,15.5,1042
10.6717893,47.0945971,2019-06-10T22:00:34Z,17,1001
10.67159,47.0959314,2019-06-11T02:01:07Z,17.5,1007
10.6638262,47.1059481,2019-06-11T06:00:34Z,31.5,994
10.6635125,47.1061057,2019-06-11T10:01:07Z,31,994
10.663514,47.1060874,2019-06-11T14:01:06Z,27.5,994
10.6685654,47.1067872,2019-06-11T18:01:02Z,22,1222
10.6685654,47.1067872,2019-06-11T20:01:10Z,15,1222
10.670751,47.0941004,2019-06-11T22:01:06Z,13.5,958
10.670751,47.0941004,2019-06-12T02:01:10Z,13.5,958
10.670751,47.0941004,2019-06-12T06:01:10Z,27,958
10.670751,47.0941004,2019-06-12T10:01:10Z,32,958
10.6637948,47.1061336,2019-06-12T14:00:33Z,31.5,994
10.6635511,47.105909,2019-06-12T18:00:35Z,29.5,994
10.6717497,47.094567,2019-06-12T20:00:35Z,14.5,1001
10.6734459,47.0927781,2019-06-12T22:00:35Z,13.5,1023
10.6578156,47.0933198,2019-06-13T02:01:09Z,13.5,982
10.6674735,47.1092811,2019-06-13T06:00:37Z,26,1279
10.6713492,47.1082249,2019-06-13T10:01:09Z,32.5,1363
10.6641338,47.1055023,2019-06-13T14:00:56Z,33,981
10.6631286,47.0978626,2019-06-13T18:01:10Z,19,871
10.6745737,47.0931193,2019-06-13T20:00:33Z,14.5,1054
10.6735478,47.0934847,2019-06-13T22:00:36Z,12.5,1025
10.6657762,47.1061691,2019-06-14T02:01:08Z,12.5,1101
10.669027,47.0965404,2019-06-14T06:00:38Z,26.5,960
10.6717849,47.1085197,2019-06-14T10:01:08Z,31.5,1376
10.6643165,47.1053201,2019-06-14T14:00:55Z,26.5,981
10.6795073,47.10402,2019-06-14T18:01:10Z,23.5,1445
10.6701799,47.0945242,2019-06-14T20:00:35Z,19.5,938
10.6695549,47.0936636,2019-06-14T22:00:33Z,21.5,903
10.6698246,47.0929916,2019-06-15T02:01:04Z,24.5,881
10.6699979,47.0930653,2019-06-15T06:00:33Z,27,902
10.6699979,47.0930653,2019-06-15T10:01:10Z,29.5,902
10.6702598,47.111586,2019-06-15T14:00:33Z,31,1489
10.6633878,47.1048937,2019-06-15T18:01:08Z,26,895
10.6695741,47.0934152,2019-06-15T20:00:34Z,19,881
10.6681977,47.0935501,2019-06-15T22:00:33Z,20,873
10.6681977,47.0935501,2019-06-16T02:01:10Z,22.5,873
10.6718366,47.0959787,2019-06-16T06:01:10Z,26,1026
10.6718366,47.0959787,2019-06-16T10:01:10Z,28.5,1026
10.6736029,47.0758778,2019-06-16T14:01:03Z,29.5,877
10.6696464,47.0938145,2019-06-16T18:00:33Z,19,903
10.6682124,47.0937971,2019-06-16T20:00:33Z,18.5,873
10.6743008,47.0911298,2019-06-16T22:00:35Z,15.5,1037
10.6743008,47.0911298,2019-06-17T02:01:10Z,17,1037
10.6743008,47.0911298,2019-06-17T06:01:10Z,22.5,1037
10.6837706,47.1020294,2019-06-17T10:01:03Z,31,1525
10.6656709,47.0992934,2019-06-17T14:00:36Z,32.5,862
10.6656709,47.0992934,2019-06-17T18:01:10Z,27,862
10.6698299,47.0915041,2019-06-17T20:01:06Z,17,858
10.6684663,47.0936741,2019-06-17T22:00:36Z,17,873
10.6657838,47.0994413,2019-06-18T02:01:08Z,18,900
10.6657748,47.0994063,2019-06-18T06:01:09Z,26.5,900
10.6658971,47.0994023,2019-06-18T10:01:09Z,30,900
10.6657737,47.0990968,2019-06-18T14:00:33Z,30,878
10.6699936,47.0929973,2019-06-18T18:01:09Z,21,902
10.6705272,47.0938204,2019-06-18T20:00:34Z,16.5,941
10.6685299,47.0931197,2019-06-18T22:00:33Z,17,862
10.6685299,47.0931197,2019-06-19T02:01:10Z,16,862
10.6754564,47.102684000000004,2019-06-19T06:01:09Z,20.5,1219
10.6829697,47.1022432,2019-06-19T10:01:09Z,29,1507
10.6660093,47.099109,2019-06-19T14:00:34Z,33,878
10.6660093,47.099109,2019-06-19T18:01:10Z,23.5,878
10.6754158,47.0919101,2019-06-19T20:00:33Z,16,1077
10.6629371,47.1007662,2019-06-19T22:00:35Z,15.5,858
10.664287,47.100251,2019-06-20T02:01:08Z,21,856
10.6641589,47.1000704,2019-06-20T06:01:03Z,27,856
10.6640812,47.1000716,2019-06-20T10:00:34Z,28,856
10.6641379,47.099994,2019-06-20T14:00:34Z,28.5,856
10.6646948,47.1003581,2019-06-20T18:00:33Z,21,864
10.6712114,47.0934769,2019-06-20T20:00:35Z,17,965
10.674926900000001,47.0923978,2019-06-20T22:00:35Z,15.5,1058
10.6884384,47.1291855,2019-06-21T02:01:08Z,16.5,1374
10.6659121,47.0991258,2019-06-21T06:00:34Z,27,878
10.6659688,47.0991032,2019-06-21T10:01:07Z,28.5,878
10.6658704,47.0994996,2019-06-21T14:00:36Z,31.5,900
10.6658704,47.0994996,2019-06-21T18:01:10Z,19,900
10.6682454,47.093615,2019-06-21T20:00:34Z,17.5,873
10.669243,47.0951748,2019-06-21T22:00:12Z,16,925
10.669243,47.0951748,2019-06-22T02:01:10Z,25.5,925
10.669243,47.0951748,2019-06-22T06:01:10Z,29,925
10.6645448,47.0941898,2019-06-22T10:00:35Z,31,862
10.6657758,47.0987296,2019-06-22T14:00:33Z,30,878
10.6655672,47.0978395,2019-06-22T18:00:59Z,23,863
10.6676744,47.0958304,2019-06-22T20:00:35Z,17.5,918
10.6678831,47.0959918,2019-06-22T22:00:35Z,16.5,918
10.6678831,47.0959918,2019-06-23T02:01:10Z,26,918
10.6693178,47.0899507,2019-06-23T06:01:07Z,28.5,860
10.6667744,47.0961219,2019-06-23T10:01:05Z,29.5,877
10.6658947,47.0984925,2019-06-23T14:00:33Z,23.5,873
10.6665075,47.0962645,2019-06-23T18:01:03Z,23,877
10.6692768,47.0937312,2019-06-23T20:00:12Z,17.5,903
10.6684416,47.0932357,2019-06-23T22:00:57Z,15.5,862
10.6684416,47.0932357,2019-06-24T02:01:10Z,23.5,862
10.6659864,47.0990261,2019-06-24T06:01:08Z,26.5,878
10.6659864,47.0990261,2019-06-24T10:01:10Z,35,878
10.6658962,47.0983579,2019-06-24T14:01:03Z,31.5,873
10.6675089,47.0954577,2019-06-24T18:01:09Z,23,905
10.6725909,47.0946346,2019-06-24T20:00:34Z,18,1021
10.6681897,47.0935949,2019-06-24T22:00:34Z,16.5,873
10.6657945,47.0986681,2019-06-25T02:01:03Z,17.5,873
10.6659054,47.0987879,2019-06-25T06:00:36Z,27.5,878
10.6613085,47.1141338,2019-06-25T10:00:43Z,31.5,1156
10.6635039,47.105192,2019-06-25T14:00:51Z,31.5,954
10.6632069,47.1047763,2019-06-25T18:00:34Z,28.5,895
10.6709087,47.0946188,2019-06-25T20:00:09Z,20.5,966
10.669101,47.0935041,2019-06-25T22:00:33Z,19,888
10.666336,47.0957136,2019-06-26T02:01:08Z,22,869
10.666055,47.0977037,2019-06-26T06:00:35Z,28,876
10.6660108,47.0988643,2019-06-26T10:00:40Z,30.5,878
10.6660108,47.0988643,2019-06-26T14:01:10Z,31,878
10.6672991,47.0947726,2019-06-26T18:00:33Z,30.5,878
10.6695592,47.0942276,2019-06-26T20:00:38Z,22.5,922
10.6695772,47.094365,2019-06-26T22:00:33Z,23.5,922
10.6671513,47.0950914,2019-06-27T02:00:36Z,32.5,878
10.667104,47.0949683,2019-06-27T06:00:58Z,27,878
10.6675534,47.0972708,2019-06-27T10:01:10Z,31.5,945
10.6672109,47.094959,2019-06-27T14:00:33Z,33,878
10.6671421,47.0949553,2019-06-27T18:00:33Z,28,878
10.6699141,47.0957205,2019-06-27T20:00:36Z,22.5,955
10.6694988,47.0944426,2019-06-27T22:00:36Z,23,922
10.6672291,47.0954179,2019-06-28T02:00:57Z,24,888
10.6676497,47.0959345,2019-06-28T06:00:56Z,28.5,918
10.6660889,47.0977239,2019-06-28T10:00:50Z,29,876
10.6746918,47.0996257,2019-06-28T14:01:04Z,31,1209
10.6659974,47.0977261,2019-06-28T18:00:53Z,30.5,876
10.6699372,47.0942999,2019-06-28T20:00:33Z,23,938
10.6699224,47.0950449,2019-06-28T22:00:57Z,23,950
10.6684916,47.0962193,2019-06-29T02:01:03Z,17.5,929
10.666063,47.0977753,2019-06-29T06:00:36Z,29,876
10.666063,47.0977753,2019-06-29T10:01:10Z,30.5,876
10.666081,47.0979861,2019-06-29T14:00:33Z,27.5,876
10.66698,47.0954315,2019-06-29T18:01:09Z,28.5,888
10.6713589,47.0943796,2019-06-29T20:00:36Z,21.5,980
10.6699143,47.0950652,2019-06-29T22:00:12Z,19.5,950
10.6563745,47.0896992,2019-06-30T02:01:09Z,21,959
10.6660647,47.0978521,2019-06-30T06:00:33Z,30.5,876
10.6660647,47.0978521,2019-06-30T10:01:10Z,30.5,876
10.6659352,47.0994445,2019-06-30T14:00:33Z,35.5,900
10.6679152,47.0983187,2019-06-30T18:01:05Z,29,962
10.6727794,47.094692,2019-06-30T20:00:33Z,21.5,1021
10.6752908,47.0785868,2019-06-30T22:00:53Z,19.5,928
10.6752908,47.0785868,2019-07-01T02:01:10Z,20.5,928
10.6777502,47.0800182,2019-07-01T06:01:08Z,30,996
10.6837078,47.0764289,2019-07-01T10:01:10Z,28,970
10.6838018,47.0764698,2019-07-01T14:01:06Z,25,970
10.6834103,47.0767448,2019-07-01T18:00:36Z,21,970
10.6722352,47.0919413,2019-07-01T20:00:35Z,17.5,979
10.6694225,47.0951054,2019-07-01T22:00:51Z,18,937
10.6661144,47.0975804,2019-07-02T02:01:03Z,23.5,876
10.6660039,47.0978464,2019-07-02T06:00:33Z,27,876
10.6661482,47.0977722,2019-07-02T10:00:53Z,30,876
10.6727083,47.0992818,2019-07-02T14:01:08Z,31.5,1122
10.6679959,47.0953984,2019-07-02T18:00:33Z,22.5,905
10.6697314,47.0925925,2019-07-02T20:00:33Z,21,864
10.6689422,47.0929517,2019-07-02T22:00:33Z,20,869
10.6660962,47.0977616,2019-07-03T02:00:44Z,19,876
10.666974,47.097887,2019-07-03T06:01:07Z,25,929
10.666974,47.097887,2019-07-03T10:01:10Z,23.5,929
10.6665936,47.1000402,2019-07-03T14:00:51Z,30.5,954
10.6675281,47.1003232,2019-07-03T18:00:33Z,27.5,992
