id_activity;id_collar;acquisition_time;scts;origin_code;activity_mode_code;activity_mode_dt;activity_1;activity_2;temperature;activity_3
42612043;16961;2020-12-15T04:15:00Z;2021-04-01T07:13:12Z;C;1;300;37;27;10;
42612047;16961;2020-12-15T04:20:00Z;2021-04-01T07:13:12Z;C;1;300;41;60;9;
42612048;16961;2020-12-15T04:25:00Z;2021-04-01T07:13:12Z;C;1;300;15;15;9;
42612050;16961;2020-12-15T04:30:00Z;2021-04-01T07:13:12Z;C;1;300;51;48;9;
42612053;16961;2020-12-15T04:35:00Z;2021-04-01T07:13:12Z;C;1;300;98;149;8;
42612059;16961;2020-12-15T04:40:00Z;2021-04-01T07:13:12Z;C;1;300;29;31;9;
42612060;16961;2020-12-15T04:50:00Z;2021-04-01T07:13:12Z;C;1;300;1;0;9;
42612064;16961;2020-12-15T04:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612065;16961;2020-12-15T05:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612068;16961;2020-12-15T05:05:00Z;2021-04-01T07:13:12Z;C;1;300;4;3;11;
42612070;16961;2020-12-15T05:10:00Z;2021-04-01T07:13:12Z;C;1;300;49;41;11;
42612074;16961;2020-12-15T05:15:00Z;2021-04-01T07:13:12Z;C;1;300;15;15;10;
42612082;16961;2020-12-15T05:20:00Z;2021-04-01T07:13:12Z;C;1;300;13;13;10;
42612086;16961;2020-12-15T05:25:00Z;2021-04-01T07:13:12Z;C;1;300;51;61;10;
42612089;16961;2020-12-15T05:30:00Z;2021-04-01T07:13:12Z;C;1;300;46;31;10;
42612090;16961;2020-12-15T05:35:00Z;2021-04-01T07:13:12Z;C;1;300;34;23;10;
42612097;16961;2020-12-15T05:40:00Z;2021-04-01T07:13:12Z;C;1;300;47;35;10;
42612100;16961;2020-12-15T05:45:00Z;2021-04-01T07:13:12Z;C;1;300;21;21;10;
42612101;16961;2020-12-15T05:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612104;16961;2020-12-15T05:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612107;16961;2020-12-15T06:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612109;16961;2020-12-15T06:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612116;16961;2020-12-15T06:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612120;16961;2020-12-15T06:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612122;16961;2020-12-15T06:20:00Z;2021-04-01T07:13:12Z;C;1;300;12;11;8;
42612129;16961;2020-12-15T06:25:00Z;2021-04-01T07:13:12Z;C;1;300;25;26;8;
42612131;16961;2020-12-15T06:30:00Z;2021-04-01T07:13:12Z;C;1;300;26;27;9;
42612134;16961;2020-12-15T06:35:00Z;2021-04-01T07:13:12Z;C;1;300;55;43;9;
42612136;16961;2020-12-15T06:40:00Z;2021-04-01T07:13:12Z;C;1;300;59;67;9;
42612138;16961;2020-12-15T06:45:00Z;2021-04-01T07:13:12Z;C;1;300;37;52;9;
42612142;16961;2020-12-15T06:50:00Z;2021-04-01T07:13:12Z;C;1;300;36;56;10;
42612143;16961;2020-12-15T06:55:00Z;2021-04-01T07:13:12Z;C;1;300;31;23;10;
42612144;16961;2020-12-15T07:00:00Z;2021-04-01T07:13:12Z;C;1;300;30;13;10;
42612145;16961;2020-12-15T07:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612149;16961;2020-12-15T07:10:00Z;2021-04-01T07:13:12Z;C;1;300;20;14;9;
42612156;16961;2020-12-15T07:15:00Z;2021-04-01T07:13:12Z;C;1;300;64;72;9;
42612158;16961;2020-12-15T07:20:00Z;2021-04-01T07:13:12Z;C;1;300;95;88;9;
42612161;16961;2020-12-15T07:25:00Z;2021-04-01T07:13:12Z;C;1;300;93;59;8;
42612163;16961;2020-12-15T07:30:00Z;2021-04-01T07:13:12Z;C;1;300;34;29;8;
42612165;16961;2020-12-15T07:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612169;16961;2020-12-15T07:40:00Z;2021-04-01T07:13:12Z;C;1;300;7;6;9;
42612174;16961;2020-12-15T07:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612178;16961;2020-12-15T07:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612187;16961;2020-12-15T07:55:00Z;2021-04-01T07:13:12Z;C;1;300;58;42;9;
42612193;16961;2020-12-15T08:00:00Z;2021-04-01T07:13:12Z;C;1;300;55;30;9;
42612195;16961;2020-12-15T08:05:00Z;2021-04-01T07:13:12Z;C;1;300;60;24;9;
42612200;16961;2020-12-15T08:10:00Z;2021-04-01T07:13:12Z;C;1;300;52;42;8;
42612204;16961;2020-12-15T08:15:00Z;2021-04-01T07:13:12Z;C;1;300;35;35;9;
42612207;16961;2020-12-15T08:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612212;16961;2020-12-15T08:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612216;16961;2020-12-15T08:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612219;16961;2020-12-15T08:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42612221;16961;2020-12-15T08:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;7;
42612223;16961;2020-12-15T08:50:00Z;2021-04-01T07:13:12Z;C;1;300;4;6;7;
42612227;16961;2020-12-15T08:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612233;16961;2020-12-15T09:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;8;
42612238;16961;2020-12-15T09:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612241;16961;2020-12-15T09:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612244;16961;2020-12-15T09:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612246;16961;2020-12-15T09:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612253;16961;2020-12-15T09:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612256;16961;2020-12-15T09:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612257;16961;2020-12-15T09:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612259;16961;2020-12-15T09:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612265;16961;2020-12-15T09:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612266;16961;2020-12-15T09:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612269;16961;2020-12-15T09:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42612277;16961;2020-12-15T10:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42612283;16961;2020-12-15T10:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612287;16961;2020-12-15T10:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612289;16961;2020-12-15T10:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612297;16961;2020-12-15T10:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612301;16961;2020-12-15T10:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612303;16961;2020-12-15T10:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612312;16961;2020-12-15T10:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612319;16961;2020-12-15T10:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612323;16961;2020-12-15T10:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612325;16961;2020-12-15T10:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612330;16961;2020-12-15T10:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612334;16961;2020-12-15T11:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612336;16961;2020-12-15T11:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612338;16961;2020-12-15T11:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612339;16961;2020-12-15T11:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612342;16961;2020-12-15T11:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612344;16961;2020-12-15T11:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612346;16961;2020-12-15T11:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612347;16961;2020-12-15T11:35:00Z;2021-04-01T07:13:12Z;C;1;300;7;5;11;
42612349;16961;2020-12-15T11:40:00Z;2021-04-01T07:13:12Z;C;1;300;32;34;11;
42612352;16961;2020-12-15T11:45:00Z;2021-04-01T07:13:12Z;C;1;300;43;37;11;
42612358;16961;2020-12-15T11:50:00Z;2021-04-01T07:13:12Z;C;1;300;46;46;10;
42612363;16961;2020-12-15T11:55:00Z;2021-04-01T07:13:12Z;C;1;300;10;6;10;
42612366;16961;2020-12-15T12:00:00Z;2021-04-01T07:13:12Z;C;1;300;23;29;10;
42612370;16961;2020-12-15T12:05:00Z;2021-04-01T07:13:12Z;C;1;300;17;20;10;
42612376;16961;2020-12-15T12:10:00Z;2021-04-01T07:13:12Z;C;1;300;5;4;10;
42612381;16961;2020-12-15T12:15:00Z;2021-04-01T07:13:12Z;C;1;300;4;1;10;
42612386;16961;2020-12-15T12:20:00Z;2021-04-01T07:13:12Z;C;1;300;5;4;9;
42612390;16961;2020-12-15T12:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612392;16961;2020-12-15T12:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612396;16961;2020-12-15T12:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612398;16961;2020-12-15T12:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42612400;16961;2020-12-15T12:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42612401;16961;2020-12-15T12:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614185;16961;2020-12-15T12:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614188;16961;2020-12-15T13:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614191;16961;2020-12-15T13:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614193;16961;2020-12-15T13:10:00Z;2021-04-01T07:13:12Z;C;1;300;1;0;10;
42614198;16961;2020-12-15T13:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614200;16961;2020-12-15T13:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614203;16961;2020-12-15T13:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614205;16961;2020-12-15T13:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614209;16961;2020-12-15T13:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614213;16961;2020-12-15T13:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614217;16961;2020-12-15T13:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614222;16961;2020-12-15T13:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42614225;16961;2020-12-15T13:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614226;16961;2020-12-15T14:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42614233;16961;2020-12-15T14:10:00Z;2021-04-01T07:13:12Z;C;1;300;19;17;9;
42614237;16961;2020-12-15T14:15:00Z;2021-04-01T07:13:12Z;C;1;300;53;40;9;
42614242;16961;2020-12-15T14:20:00Z;2021-04-01T07:13:12Z;C;1;300;62;62;9;
42614247;16961;2020-12-15T14:25:00Z;2021-04-01T07:13:12Z;C;1;300;76;78;9;
42614250;16961;2020-12-15T14:30:00Z;2021-04-01T07:13:12Z;C;1;300;60;56;9;
42614255;16961;2020-12-15T14:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;9;
42614258;16961;2020-12-15T14:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614262;16961;2020-12-15T14:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614264;16961;2020-12-15T14:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614268;16961;2020-12-15T14:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42614270;16961;2020-12-15T15:00:00Z;2021-04-01T07:13:12Z;C;1;300;51;41;11;
42614278;16961;2020-12-15T15:05:00Z;2021-04-01T07:13:12Z;C;1;300;61;65;11;
42614281;16961;2020-12-15T15:10:00Z;2021-04-01T07:13:12Z;C;1;300;35;36;11;
42614282;16961;2020-12-15T15:15:00Z;2021-04-01T07:13:12Z;C;1;300;14;8;11;
42614289;16961;2020-12-15T15:20:00Z;2021-04-01T07:13:12Z;C;1;300;13;10;11;
42614294;16961;2020-12-15T15:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;10;
42614296;16961;2020-12-15T15:30:00Z;2021-04-01T07:13:12Z;C;1;300;1;0;11;
42614301;16961;2020-12-15T15:35:00Z;2021-04-01T07:13:12Z;C;1;300;13;7;11;
42614307;16961;2020-12-15T15:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42614311;16961;2020-12-15T15:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614314;16961;2020-12-15T15:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614317;16961;2020-12-15T15:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614320;16961;2020-12-15T16:00:00Z;2021-04-01T07:13:12Z;C;1;300;4;6;13;
42614322;16961;2020-12-15T16:05:00Z;2021-04-01T07:13:12Z;C;1;300;57;64;13;
42614327;16961;2020-12-15T16:10:00Z;2021-04-01T07:13:12Z;C;1;300;61;62;12;
42614332;16961;2020-12-15T16:15:00Z;2021-04-01T07:13:12Z;C;1;300;66;86;11;
42614336;16961;2020-12-15T16:20:00Z;2021-04-01T07:13:12Z;C;1;300;68;90;11;
42614338;16961;2020-12-15T16:25:00Z;2021-04-01T07:13:12Z;C;1;300;66;71;10;
42614344;16961;2020-12-15T16:30:00Z;2021-04-01T07:13:12Z;C;1;300;67;47;10;
42614346;16961;2020-12-15T16:35:00Z;2021-04-01T07:13:12Z;C;1;300;98;52;10;
42614354;16961;2020-12-15T16:40:00Z;2021-04-01T07:13:12Z;C;1;300;15;9;11;
42614357;16961;2020-12-15T16:45:00Z;2021-04-01T07:13:12Z;C;1;300;41;23;11;
42614359;16961;2020-12-15T16:50:00Z;2021-04-01T07:13:12Z;C;1;300;49;45;11;
42614361;16961;2020-12-15T16:55:00Z;2021-04-01T07:13:12Z;C;1;300;45;58;11;
42614367;16961;2020-12-15T17:00:00Z;2021-04-01T07:13:12Z;C;1;300;73;90;11;
42614373;16961;2020-12-15T17:05:00Z;2021-04-01T07:13:12Z;C;1;300;58;49;11;
42614377;16961;2020-12-15T17:10:00Z;2021-04-01T07:13:12Z;C;1;300;56;45;11;
42614379;16961;2020-12-15T17:15:00Z;2021-04-01T07:13:12Z;C;1;300;38;33;12;
42614386;16961;2020-12-15T17:20:00Z;2021-04-01T07:13:12Z;C;1;300;46;27;12;
42614393;16961;2020-12-15T17:25:00Z;2021-04-01T07:13:12Z;C;1;300;38;24;12;
42614402;16961;2020-12-15T17:30:00Z;2021-04-01T07:13:12Z;C;1;300;40;29;13;
42614406;16961;2020-12-15T17:35:00Z;2021-04-01T07:13:12Z;C;1;300;59;56;13;
42614408;16961;2020-12-15T17:40:00Z;2021-04-01T07:13:12Z;C;1;300;77;35;13;
42614409;16961;2020-12-15T17:45:00Z;2021-04-01T07:13:12Z;C;1;300;5;3;13;
42614411;16961;2020-12-15T17:50:00Z;2021-04-01T07:13:12Z;C;1;300;31;15;13;
42614414;16961;2020-12-15T17:55:00Z;2021-04-01T07:13:12Z;C;1;300;54;30;13;
42614418;16961;2020-12-15T18:00:00Z;2021-04-01T07:13:12Z;C;1;300;40;29;13;
42614420;16961;2020-12-15T18:05:00Z;2021-04-01T07:13:12Z;C;1;300;60;37;13;
42614425;16961;2020-12-15T18:10:00Z;2021-04-01T07:13:12Z;C;1;300;64;37;12;
42614430;16961;2020-12-15T18:15:00Z;2021-04-01T07:13:12Z;C;1;300;65;41;12;
42614433;16961;2020-12-15T18:20:00Z;2021-04-01T07:13:12Z;C;1;300;76;45;12;
42614441;16961;2020-12-15T18:25:00Z;2021-04-01T07:13:12Z;C;1;300;82;30;12;
42614446;16961;2020-12-15T18:30:00Z;2021-04-01T07:13:12Z;C;1;300;66;36;11;
42614448;16961;2020-12-15T18:35:00Z;2021-04-01T07:13:12Z;C;1;300;51;37;11;
42614456;16961;2020-12-15T18:40:00Z;2021-04-01T07:13:12Z;C;1;300;28;24;11;
42614458;16961;2020-12-15T18:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614462;16961;2020-12-15T18:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614466;16961;2020-12-15T18:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614470;16961;2020-12-15T19:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614474;16961;2020-12-15T19:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614476;16961;2020-12-15T19:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42614480;16961;2020-12-15T19:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;5;14;
42614494;16961;2020-12-15T19:25:00Z;2021-04-01T07:13:12Z;C;1;300;6;0;14;
42614496;16961;2020-12-15T19:30:00Z;2021-04-01T07:13:12Z;C;1;300;4;0;14;
42614497;16961;2020-12-15T19:35:00Z;2021-04-01T07:13:12Z;C;1;300;1;0;13;
42614499;16961;2020-12-15T19:40:00Z;2021-04-01T07:13:12Z;C;1;300;18;8;13;
42614504;16961;2020-12-15T19:45:00Z;2021-04-01T07:13:12Z;C;1;300;24;9;14;
42614511;16961;2020-12-15T19:50:00Z;2021-04-01T07:13:12Z;C;1;300;29;19;14;
42614515;16961;2020-12-15T19:55:00Z;2021-04-01T07:13:12Z;C;1;300;22;19;14;
42614524;16961;2020-12-15T20:05:00Z;2021-04-01T07:13:12Z;C;1;300;39;25;14;
42614526;16961;2020-12-15T20:10:00Z;2021-04-01T07:13:12Z;C;1;300;18;17;14;
42614536;16961;2020-12-15T20:15:00Z;2021-04-01T07:13:12Z;C;1;300;18;17;14;
42614543;16961;2020-12-15T20:20:00Z;2021-04-01T07:13:12Z;C;1;300;6;7;14;
42614548;16961;2020-12-15T20:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42614557;16961;2020-12-15T20:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42614559;16961;2020-12-15T20:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42614562;16961;2020-12-15T20:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;14;
42614569;16961;2020-12-15T20:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614571;16961;2020-12-15T20:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614573;16961;2020-12-15T20:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614576;16961;2020-12-15T21:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614579;16961;2020-12-15T21:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614582;16961;2020-12-15T21:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614590;16961;2020-12-15T21:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614592;16961;2020-12-15T21:20:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614596;16961;2020-12-15T21:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614603;16961;2020-12-15T21:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614607;16961;2020-12-15T21:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614611;16961;2020-12-15T21:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614612;16961;2020-12-15T21:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614614;16961;2020-12-15T21:50:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614618;16961;2020-12-15T21:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614625;16961;2020-12-15T22:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614627;16961;2020-12-15T22:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614632;16961;2020-12-15T22:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614634;16961;2020-12-15T22:20:00Z;2021-04-01T07:13:12Z;C;1;300;17;11;13;
42614639;16961;2020-12-15T22:30:00Z;2021-04-01T07:13:12Z;C;1;300;34;25;13;
42614645;16961;2020-12-15T22:35:00Z;2021-04-01T07:13:12Z;C;1;300;41;44;13;
42614648;16961;2020-12-15T22:40:00Z;2021-04-01T07:13:12Z;C;1;300;39;17;12;
42614650;16961;2020-12-15T22:45:00Z;2021-04-01T07:13:12Z;C;1;300;26;20;12;
42614658;16961;2020-12-15T22:50:00Z;2021-04-01T07:13:12Z;C;1;300;46;49;12;
42614660;16961;2020-12-15T22:55:00Z;2021-04-01T07:13:12Z;C;1;300;65;52;12;
42614667;16961;2020-12-15T23:00:00Z;2021-04-01T07:13:12Z;C;1;300;52;44;12;
42614672;16961;2020-12-15T23:05:00Z;2021-04-01T07:13:12Z;C;1;300;68;58;12;
42614676;16961;2020-12-15T23:10:00Z;2021-04-01T07:13:12Z;C;1;300;47;39;12;
42614678;16961;2020-12-15T23:15:00Z;2021-04-01T07:13:12Z;C;1;300;57;41;12;
42614680;16961;2020-12-15T23:20:00Z;2021-04-01T07:13:12Z;C;1;300;73;62;12;
42614682;16961;2020-12-15T23:25:00Z;2021-04-01T07:13:12Z;C;1;300;65;40;12;
42614684;16961;2020-12-15T23:30:00Z;2021-04-01T07:13:12Z;C;1;300;59;39;12;
42614687;16961;2020-12-15T23:35:00Z;2021-04-01T07:13:12Z;C;1;300;52;38;12;
42614689;16961;2020-12-15T23:40:00Z;2021-04-01T07:13:12Z;C;1;300;63;63;11;
42614691;16961;2020-12-15T23:45:00Z;2021-04-01T07:13:12Z;C;1;300;57;45;11;
42614696;16961;2020-12-15T23:50:00Z;2021-04-01T07:13:12Z;C;1;300;53;47;11;
42614698;16961;2020-12-15T23:55:00Z;2021-04-01T07:13:12Z;C;1;300;60;46;11;
42614700;16961;2020-12-16T00:00:00Z;2021-04-01T07:13:12Z;C;1;300;41;30;11;
42614703;16961;2020-12-16T00:05:00Z;2021-04-01T07:13:12Z;C;1;300;54;69;11;
42614705;16961;2020-12-16T00:10:00Z;2021-04-01T07:13:12Z;C;1;300;62;55;11;
42614709;16961;2020-12-16T00:15:00Z;2021-04-01T07:13:12Z;C;1;300;35;31;10;
42614715;16961;2020-12-16T00:20:00Z;2021-04-01T07:13:12Z;C;1;300;59;53;10;
42614719;16961;2020-12-16T00:25:00Z;2021-04-01T07:13:12Z;C;1;300;48;42;10;
42614729;16961;2020-12-16T00:30:00Z;2021-04-01T07:13:12Z;C;1;300;71;43;10;
42614732;16961;2020-12-16T00:35:00Z;2021-04-01T07:13:12Z;C;1;300;49;43;10;
42614733;16961;2020-12-16T00:40:00Z;2021-04-01T07:13:12Z;C;1;300;56;45;10;
42614736;16961;2020-12-16T00:45:00Z;2021-04-01T07:13:12Z;C;1;300;44;57;11;
42614738;16961;2020-12-16T00:50:00Z;2021-04-01T07:13:12Z;C;1;300;48;65;11;
42614742;16961;2020-12-16T00:55:00Z;2021-04-01T07:13:12Z;C;1;300;75;72;10;
42614743;16961;2020-12-16T01:05:00Z;2021-04-01T07:13:12Z;C;1;300;56;44;11;
42614746;16961;2020-12-16T01:10:00Z;2021-04-01T07:13:12Z;C;1;300;66;58;11;
42614747;16961;2020-12-16T01:15:00Z;2021-04-01T07:13:12Z;C;1;300;66;54;11;
42614749;16961;2020-12-16T01:20:00Z;2021-04-01T07:13:12Z;C;1;300;62;67;11;
42614753;16961;2020-12-16T01:25:00Z;2021-04-01T07:13:12Z;C;1;300;75;113;11;
42614755;16961;2020-12-16T01:30:00Z;2021-04-01T07:13:12Z;C;1;300;79;114;11;
42614756;16961;2020-12-16T01:35:00Z;2021-04-01T07:13:12Z;C;1;300;68;87;11;
42614760;16961;2020-12-16T01:40:00Z;2021-04-01T07:13:12Z;C;1;300;59;51;11;
42614765;16961;2020-12-16T01:45:00Z;2021-04-01T07:13:12Z;C;1;300;55;56;11;
42614769;16961;2020-12-16T01:50:00Z;2021-04-01T07:13:12Z;C;1;300;60;54;11;
42614770;16961;2020-12-16T01:55:00Z;2021-04-01T07:13:12Z;C;1;300;40;37;11;
42614774;16961;2020-12-16T02:00:00Z;2021-04-01T07:13:12Z;C;1;300;58;65;11;
42614776;16961;2020-12-16T02:05:00Z;2021-04-01T07:13:12Z;C;1;300;67;52;11;
42614779;16961;2020-12-16T02:10:00Z;2021-04-01T07:13:12Z;C;1;300;68;30;11;
42614781;16961;2020-12-16T02:15:00Z;2021-04-01T07:13:12Z;C;1;300;57;66;11;
42614786;16961;2020-12-16T02:20:00Z;2021-04-01T07:13:12Z;C;1;300;85;171;11;
42614795;16961;2020-12-16T02:25:00Z;2021-04-01T07:13:12Z;C;1;300;60;70;11;
42614801;16961;2020-12-16T02:30:00Z;2021-04-01T07:13:12Z;C;1;300;41;45;11;
42614804;16961;2020-12-16T02:35:00Z;2021-04-01T07:13:12Z;C;1;300;74;90;11;
42614808;16961;2020-12-16T02:40:00Z;2021-04-01T07:13:12Z;C;1;300;48;55;11;
42614814;16961;2020-12-16T02:45:00Z;2021-04-01T07:13:12Z;C;1;300;61;42;11;
42614819;16961;2020-12-16T02:50:00Z;2021-04-01T07:13:12Z;C;1;300;49;39;11;
42614827;16961;2020-12-16T02:55:00Z;2021-04-01T07:13:12Z;C;1;300;64;59;11;
42614829;16961;2020-12-16T03:05:00Z;2021-04-01T07:13:12Z;C;1;300;54;34;11;
42614837;16961;2020-12-16T03:10:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614839;16961;2020-12-16T03:15:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614846;16961;2020-12-16T03:20:00Z;2021-04-01T07:13:12Z;C;1;300;2;0;12;
42614849;16961;2020-12-16T03:25:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614851;16961;2020-12-16T03:30:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614854;16961;2020-12-16T03:35:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;13;
42614866;16961;2020-12-16T03:40:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614869;16961;2020-12-16T03:45:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;12;
42614873;16961;2020-12-16T03:50:00Z;2021-04-01T07:13:12Z;C;1;300;1;0;12;
42614875;16961;2020-12-16T03:55:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42614877;16961;2020-12-16T04:00:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
42614881;16961;2020-12-16T04:05:00Z;2021-04-01T07:13:12Z;C;1;300;0;0;11;
